# profile=agv-01 blind run: 1 segment(s) at 637 r/min reference, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
3.4969,0.0204,running,1,1.1883,1.9533,0.4516,0.7428,16542627,18797170,483.3033,791.6367,481,797,0.5623,0.1730,34.2572,0.2487,,0,20.3560
3.5164,0.0200,running,1,1.1883,1.9533,0.4546,0.7477,16548332,18806453,483.1114,791.6367,481,797,0.5656,0.1752,34.4776,0.2487,75,1,20.0257
3.5364,0.0201,running,1,1.1883,1.9533,0.4576,0.7526,16554100,18815944,483.1313,791.6367,481,797,0.5688,0.1775,34.7069,0.2487,95,1,20.1240
3.5564,0.0199,running,1,1.1883,1.9533,0.4607,0.7576,16559876,18825395,483.0435,791.6367,481,797,0.5721,0.1798,34.9333,0.2487,,0,19.9399
3.5764,0.0201,running,1,1.1883,1.9533,0.4637,0.7625,16565665,18834860,482.9407,791.6367,481,797,0.5754,0.1821,35.1598,0.2487,,0,20.1016
3.5993,0.0217,running,1,1.1883,1.9533,0.4669,0.7681,16571784,18845420,483.9584,791.6367,485,794,0.5789,0.1846,35.4333,0.2487,,0,21.7062
3.6179,0.0201,running,1,1.1883,1.9533,0.4699,0.7729,16577571,18854663,483.4121,791.6367,485,794,0.5821,0.1869,35.6462,0.2487,,0,20.0828
3.6379,0.0201,running,1,1.1883,1.9533,0.4730,0.7779,16583422,18864152,483.1513,791.6367,485,794,0.5854,0.1892,35.8703,0.2487,90,1,20.0596
3.6584,0.0202,running,1,1.1883,1.9533,0.4761,0.7829,16589276,18873834,483.2719,791.6367,485,794,0.5887,0.1916,36.1061,0.2487,,0,20.2172
3.6779,0.0199,running,1,1.1883,1.9533,0.4790,0.7878,16594957,18883089,483.1032,791.6367,485,794,0.5919,0.1939,36.3263,0.2487,,0,19.9257
3.6981,0.0201,running,1,1.1883,1.9533,0.4821,0.7929,16600804,18892771,483.2471,791.6367,485,794,0.5951,0.1963,36.5625,0.2487,,0,20.1488
3.7181,0.0200,running,1,1.1883,1.9533,0.4851,0.7979,16606574,18902324,483.3861,791.6367,485,794,0.5983,0.1987,36.7956,0.2487,,0,20.0399
3.7387,0.0202,running,1,1.1883,1.9533,0.4882,0.8030,16612421,18912054,483.6274,791.6367,485,794,0.6016,0.2012,37.0348,0.2487,90,1,20.2050
3.7597,0.0201,running,1,1.1883,1.9533,0.4912,0.8082,16618179,18921983,484.5688,791.6367,485,794,0.6049,0.2037,37.2917,0.2487,78,1,20.1173
3.7787,0.0200,running,1,1.1883,1.9533,0.4942,0.8129,16623943,18930988,483.6166,791.6367,485,794,0.6079,0.2060,37.4914,0.2487,84,1,20.0264
3.8040,0.0248,running,1,1.1883,1.9533,0.4980,0.8192,16631183,18943098,484.0408,791.6367,479,789,0.6120,0.2091,37.7914,0.2487,,0,24.8026
3.8219,0.0182,running,1,1.1883,1.9533,0.5007,0.8236,16636422,18951543,483.7029,791.6367,479,789,0.6148,0.2113,37.9889,0.2487,,0,18.2456
3.8417,0.0201,running,1,1.1883,1.9533,0.5038,0.8285,16642202,18960914,483.4395,791.6367,479,789,0.6179,0.2138,38.2101,0.2487,82,1,20.0673
3.8648,0.0201,running,1,1.1883,1.9533,0.5068,0.8336,16647994,18970579,483.7323,791.6367,479,789,0.6211,0.2163,38.4487,0.2487,83,1,20.0901
3.8816,0.0201,running,1,1.1883,1.9533,0.5098,0.8385,16653759,18980025,483.6710,791.6367,479,789,0.6242,0.2188,38.6754,0.2487,,0,20.0649
3.9284,0.0466,running,1,1.1883,1.9533,0.5169,0.8502,16667267,19002187,483.5861,791.6367,479,789,0.6315,0.2246,39.2085,0.2487,,0,46.6074
3.9511,0.0229,running,1,1.1883,1.9533,0.5203,0.8558,16673821,19013027,483.7217,791.6367,479,789,0.6350,0.2275,39.4725,0.2487,81,1,22.9240
3.9698,0.0187,running,1,1.1883,1.9533,0.5232,0.8605,16679259,19021942,483.6735,791.6367,479,789,0.6379,0.2299,39.6867,0.2487,,0,18.7401
3.9899,0.0199,running,1,1.1883,1.9533,0.5262,0.8655,16685022,19031465,483.7750,791.6367,479,789,0.6409,0.2325,39.9184,0.2487,84,1,19.9260
4.0135,0.0228,running,1,1.1883,1.9533,0.5296,0.8711,16691572,19042197,483.7049,791.6367,481,798,0.6444,0.2354,40.1760,0.2487,84,1,22.8221
4.0339,0.0202,running,1,1.1883,1.9533,0.5327,0.8762,16697429,19051999,484.0588,791.6367,481,798,0.6475,0.2380,40.4190,0.2487,,0,20.2010
4.0541,0.0201,running,1,1.1883,1.9533,0.5358,0.8815,16703286,19061981,484.7778,791.6367,481,798,0.6507,0.2407,40.6731,0.2487,86,1,20.0710
4.0740,0.0201,running,1,1.1883,1.9533,0.5388,0.8862,16709046,19071003,483.8733,791.6367,481,798,0.6536,0.2433,40.8740,0.2487,88,1,20.0525
4.0946,0.0202,running,1,1.1883,1.9533,0.5418,0.8914,16714804,19080935,484.8208,791.6367,481,798,0.6567,0.2459,41.1312,0.2487,89,1,20.1505
4.1144,0.0201,running,1,1.1883,1.9533,0.5448,0.8964,16720637,19090603,484.9830,791.6367,481,798,0.6598,0.2486,41.3674,0.2487,,0,20.1436
4.1345,0.0200,running,1,1.1883,1.9533,0.5479,0.9014,16726399,19100152,485.1406,791.6367,481,798,0.6628,0.2513,41.6007,0.2487,,0,20.0373
4.1573,0.0201,running,1,1.1883,1.9533,0.5509,0.9064,16732238,19109655,484.9482,791.6367,481,798,0.6658,0.2540,41.8264,0.2487,,0,20.1078
4.1744,0.0201,running,1,1.1883,1.9533,0.5539,0.9114,16738030,19119114,484.8232,791.6367,481,798,0.6687,0.2566,42.0523,0.2487,87,1,20.0559
4.1948,0.0203,running,1,1.1883,1.9533,0.5570,0.9164,16743857,19128689,484.8168,791.6367,481,798,0.6717,0.2593,42.2832,0.2487,87,1,20.2544
4.2171,0.0233,running,1,1.1883,1.9533,0.5605,0.9220,16750578,19139448,484.2314,791.6367,476,786,0.6751,0.2624,42.5319,0.2487,82,1,23.2937
4.2374,0.0203,running,1,1.1883,1.9533,0.5636,0.9270,16756425,19149044,484.2009,791.6367,476,786,0.6781,0.2652,42.7629,0.2487,,0,20.2667
4.2576,0.0201,running,1,1.1883,1.9533,0.5666,0.9321,16762181,19158639,484.4717,791.6367,476,786,0.6810,0.2679,42.9994,0.2487,,0,20.0630
4.2774,0.0199,running,1,1.1883,1.9533,0.5696,0.9370,16767950,19168020,484.2653,791.6367,476,786,0.6839,0.2706,43.2219,0.2487,,0,19.9189
4.2976,0.0202,running,1,1.1883,1.9533,0.5727,0.9420,16773795,19177686,484.3834,791.6367,476,786,0.6869,0.2734,43.4572,0.2487,,0,20.2305
4.3179,0.0201,running,1,1.1883,1.9533,0.5757,0.9471,16779586,19187337,484.6511,791.6367,476,786,0.6898,0.2762,43.6950,0.2487,,0,20.1061
4.3381,0.0201,running,1,1.1883,1.9533,0.5788,0.9521,16785427,19196938,484.6508,791.6367,476,786,0.6927,0.2790,43.9267,0.2487,,0,20.1343
4.3585,0.0201,running,1,1.1883,1.9533,0.5818,0.9571,16791191,19206413,484.6516,791.6367,476,786,0.6956,0.2817,44.1553,0.2487,,0,20.0589
4.3779,0.0200,running,1,1.1883,1.9533,0.5848,0.9620,16796969,19215781,484.3888,791.6367,476,786,0.6984,0.2845,44.3764,0.2487,,0,19.9592
4.3992,0.0202,running,1,1.1883,1.9533,0.5879,0.9673,16802819,19225927,485.4636,791.6367,476,786,0.7014,0.2874,44.6410,0.2487,,0,20.2176
4.4207,0.0226,running,1,1.1883,1.9533,0.5913,0.9727,16809315,19236144,484.5291,791.6367,483,787,0.7045,0.2905,44.8703,0.2487,,0,22.6289
4.4412,0.0201,running,1,1.1883,1.9533,0.5943,0.9777,16815156,19245843,484.7275,791.6367,483,787,0.7074,0.2934,45.1079,0.2487,,0,20.1093
4.4612,0.0201,running,1,1.1883,1.9533,0.5973,0.9827,16820923,19255341,484.7650,791.6367,483,787,0.7102,0.2962,45.3378,0.2487,,0,20.0787
4.4809,0.0200,running,1,1.1883,1.9533,0.6004,0.9876,16826691,19264744,484.6064,791.6367,483,787,0.7130,0.2991,45.5617,0.2487,,0,19.9731
4.5014,0.0202,running,1,1.1883,1.9533,0.6034,0.9928,16832522,19274535,485.0247,791.6367,483,787,0.7159,0.3020,45.8056,0.2487,,0,20.1721
4.5212,0.0201,running,1,1.1883,1.9533,0.6064,0.9977,16838311,19283919,484.7577,791.6367,483,787,0.7186,0.3049,46.0271,0.2487,,0,20.0864
4.5414,0.0201,running,1,1.1883,1.9533,0.6095,1.0027,16844080,19293494,484.9446,791.6367,483,787,0.7214,0.3077,46.2615,0.2487,,0,20.0717
4.5618,0.0202,running,1,1.1883,1.9533,0.6125,1.0077,16849919,19303085,484.9307,791.6367,483,787,0.7242,0.3107,46.4927,0.2487,,0,20.1609
4.5814,0.0200,running,1,1.1883,1.9533,0.6156,1.0126,16855702,19312483,484.7120,791.6367,483,787,0.7269,0.3136,46.7154,0.2487,,0,19.9630
4.6039,0.0211,running,1,1.1883,1.9533,0.6187,1.0181,16861771,19322866,485.5374,791.6367,483,787,0.7299,0.3167,46.9811,0.2487,,0,21.1107
4.6336,0.0302,running,1,1.1883,1.9533,0.6233,1.0254,16870544,19336850,484.6520,791.6367,482,796,0.7339,0.3211,47.3021,0.2487,,0,30.2246
4.6539,0.0201,running,1,1.1883,1.9533,0.6264,1.0304,16876446,19346514,484.5760,791.6367,482,796,0.7367,0.3241,47.5339,0.2487,,0,20.1084
4.6738,0.0201,running,1,1.1883,1.9533,0.6295,1.0354,16882280,19356020,484.4064,791.6367,482,796,0.7394,0.3270,47.7601,0.2487,,0,20.0761
4.6946,0.0202,running,1,1.1883,1.9533,0.6326,1.0407,16888171,19366062,485.1337,791.6367,482,796,0.7422,0.3301,48.0158,0.2487,,0,20.2050
4.7141,0.0203,running,1,1.1883,1.9533,0.6357,1.0457,16894085,19375604,484.7704,791.6367,482,796,0.7449,0.3331,48.2393,0.2487,,0,20.2610
4.7342,0.0200,running,1,1.1883,1.9533,0.6387,1.0507,16899919,19385137,484.6555,791.6367,482,796,0.7476,0.3362,48.4671,0.2487,,0,20.0207
4.7541,0.0199,running,1,1.1883,1.9533,0.6417,1.0554,16905689,19394154,483.7075,791.6367,482,796,0.7501,0.3391,48.6671,0.2487,,0,19.9388
4.7741,0.0200,running,1,1.1883,1.9533,0.6448,1.0606,16911576,19404110,484.2737,791.6367,482,796,0.7529,0.3422,48.9178,0.2487,,0,20.0424
4.7944,0.0204,running,1,1.1883,1.9533,0.6479,1.0656,16917496,19413684,483.9553,791.6367,482,796,0.7555,0.3452,49.1429,0.2487,,0,20.3961
4.8141,0.0198,running,1,1.1883,1.9533,0.6509,1.0705,16923252,19423053,483.7678,791.6367,482,796,0.7581,0.3482,49.3655,0.2487,,0,19.8025
4.8364,0.0219,running,1,1.1883,1.9533,0.6543,1.0761,16929680,19433703,483.9381,791.6367,491,790,0.7610,0.3516,49.6255,0.2487,,0,21.8838
4.8564,0.0201,running,1,1.1883,1.9533,0.6575,1.0811,16935820,19443175,482.6795,791.6367,491,790,0.7636,0.3548,49.8308,0.2487,,0,20.1325
4.8764,0.0199,running,1,1.1883,1.9533,0.6604,1.0860,16941353,19452663,483.4766,791.6367,491,790,0.7662,0.3578,50.0744,0.2487,79,1,19.9426
4.8969,0.0202,running,1,1.1883,1.9533,0.6636,1.0911,16947458,19462420,482.9126,791.6367,491,790,0.7688,0.3610,50.2994,0.2487,,0,20.2117
4.9441,0.0477,running,1,1.1883,1.9533,0.6708,1.1029,16961182,19484918,482.7892,791.6367,491,790,0.7749,0.3683,50.8399,0.2487,78,1,47.7320
4.9660,0.0201,running,1,1.1883,1.9533,0.6738,1.1079,16967008,19494398,482.5935,791.6367,491,790,0.7774,0.3714,51.0650,0.2487,,0,20.0739
4.9844,0.0201,running,1,1.1883,1.9533,0.6769,1.1129,16972900,19504017,482.4596,791.6367,491,790,0.7799,0.3746,51.2946,0.2487,75,1,20.1492
5.0061,0.0217,running,1,1.1883,1.9533,0.6802,1.1184,16979193,19514410,482.5587,791.6367,491,790,0.7826,0.3780,51.5471,0.2487,74,1,21.6548
5.0266,0.0203,running,1,1.1883,1.9533,0.6835,1.1234,16985376,19524108,481.6151,791.6367,491,790,0.7852,0.3812,51.7637,0.2487,75,1,20.3367
5.0480,0.0223,running,1,1.1883,1.9533,0.6867,1.1287,16991628,19534164,481.1674,791.6367,489,798,0.7879,0.3846,51.9980,0.2487,81,1,22.2724
5.0713,0.0232,running,1,1.1883,1.9533,0.6902,1.1346,16998334,19545350,481.4979,791.6367,489,798,0.7907,0.3883,52.2740,0.2487,77,1,23.1833
5.0889,0.0171,running,1,1.1883,1.9533,0.6928,1.1389,17003296,19553720,481.9313,791.6367,489,798,0.7929,0.3911,52.4839,0.2487,80,1,17.1005
5.1087,0.0201,running,1,1.1883,1.9533,0.6959,1.1438,17009137,19563070,481.4219,791.6367,489,798,0.7953,0.3942,52.7001,0.2487,78,1,20.1306
5.1287,0.0200,running,1,1.1883,1.9533,0.6989,1.1488,17014896,19572546,481.4414,791.6367,489,798,0.7977,0.3974,52.9291,0.2487,78,1,20.0405
5.1488,0.0201,running,1,1.1883,1.9533,0.7019,1.1538,17020656,19582021,481.4556,791.6367,489,798,0.8001,0.4006,53.1579,0.2487,76,1,20.0749
5.1716,0.0232,running,1,1.1883,1.9533,0.7054,1.1595,17027385,19593000,481.2897,791.6367,489,798,0.8029,0.4043,53.4197,0.2487,74,1,23.2058
5.1892,0.0174,running,1,1.1883,1.9533,0.7080,1.1639,17032334,19601347,481.7197,791.6367,489,798,0.8049,0.4071,53.6290,0.2487,73,1,17.3693
5.2089,0.0199,running,1,1.1883,1.9533,0.7111,1.1688,17038110,19610723,481.4797,791.6367,489,798,0.8073,0.4103,53.8508,0.2487,72,1,19.8858
5.2292,0.0202,running,1,1.1883,1.9533,0.7141,1.1738,17043976,19620312,481.3717,791.6367,489,798,0.8097,0.4136,54.0801,0.2487,70,1,20.2246
5.2517,0.0222,running,1,1.1883,1.9533,0.7175,1.1794,17050390,19631039,481.7448,791.6367,482,799,0.8123,0.4172,54.3458,0.2487,70,1,22.2079
5.2731,0.0210,running,1,1.1883,1.9533,0.7206,1.1845,17056382,19640783,481.5311,791.6367,482,799,0.8147,0.4206,54.5770,0.2487,70,1,20.9520
5.2934,0.0200,running,1,1.1883,1.9533,0.7237,1.1896,17062220,19650468,481.7111,791.6367,482,799,0.8170,0.4239,54.8139,0.2487,73,1,19.9882
5.3134,0.0201,running,1,1.1883,1.9533,0.7267,1.1946,17067983,19659958,481.7457,791.6367,482,799,0.8193,0.4271,55.0435,0.2487,68,1,20.0698
5.3337,0.0202,running,1,1.1883,1.9533,0.7298,1.1996,17073848,19669604,481.7566,791.6367,482,799,0.8216,0.4305,55.2764,0.2487,67,1,20.2087
5.3536,0.0200,running,1,1.1883,1.9533,0.7328,1.2046,17079630,19679136,481.8130,791.6367,482,799,0.8239,0.4338,55.5075,0.2487,68,1,20.0012
5.3739,0.0204,running,1,1.1883,1.9533,0.7359,1.2096,17085482,19688763,481.8287,791.6367,482,799,0.8262,0.4371,55.7400,0.2487,70,1,20.3855
5.3935,0.0197,running,1,1.1883,1.9533,0.7388,1.2145,17091172,19698027,481.6483,791.6367,482,799,0.8284,0.4404,55.9602,0.2487,69,1,19.6845
5.4140,0.0203,running,1,1.1883,1.9533,0.7419,1.2196,17097017,19707703,481.7867,791.6367,482,799,0.8307,0.4437,56.1962,0.2487,66,1,20.2560
5.4342,0.0203,running,1,1.1883,1.9533,0.7450,1.2248,17102854,19717701,482.6048,791.6367,482,799,0.8330,0.4472,56.4525,0.2487,66,1,20.2626
5.4564,0.0226,running,1,1.1883,1.9533,0.7485,1.2303,17109563,19728279,481.6923,791.6367,482,786,0.8355,0.4510,56.6908,0.2487,69,1,22.6006
5.4764,0.0199,running,1,1.1883,1.9533,0.7515,1.2353,17115320,19737732,481.6719,791.6367,482,786,0.8376,0.4543,56.9185,0.2487,67,1,19.8948
5.4969,0.0203,running,1,1.1883,1.9533,0.7545,1.2404,17121088,19747460,482.1724,791.6367,482,786,0.8399,0.4577,57.1624,0.2487,67,1,20.3127
5.5167,0.0201,running,1,1.1883,1.9533,0.7575,1.2453,17126862,19756870,482.0081,791.6367,482,786,0.8420,0.4610,57.3864,0.2487,69,1,20.1412
5.5364,0.0201,running,1,1.1883,1.9533,0.7605,1.2502,17132613,19766282,481.9245,791.6367,482,786,0.8441,0.4644,57.6120,0.2487,67,1,20.0689
5.5567,0.0200,running,1,1.1883,1.9533,0.7636,1.2553,17138382,19775928,482.2554,791.6367,482,786,0.8463,0.4678,57.8508,0.2487,67,1,20.0469
5.5764,0.0200,running,1,1.1883,1.9533,0.7666,1.2602,17144160,19785311,482.0230,791.6367,482,786,0.8484,0.4712,58.0729,0.2487,65,1,19.9869
5.5968,0.0203,running,1,1.1883,1.9533,0.7696,1.2652,17149947,19794788,481.9512,791.6367,482,786,0.8505,0.4746,58.3002,0.2487,67,1,20.2654
5.6164,0.0200,running,1,1.1883,1.9533,0.7727,1.2701,17155733,19804293,481.9395,791.6367,482,786,0.8526,0.4780,58.5293,0.2487,67,1,19.9560
5.6367,0.0203,running,1,1.1883,1.9533,0.7757,1.2752,17161568,19813951,482.0747,791.6367,482,786,0.8547,0.4814,58.7648,0.2487,67,1,20.2503
5.6579,0.0213,running,1,1.1883,1.9533,0.7789,1.2805,17167692,19824058,482.1572,791.6367,482,786,0.8569,0.4851,59.0101,0.2487,66,1,21.3162
5.6779,0.0200,running,1,1.1883,1.9533,0.7819,1.2854,17173481,19833521,482.0503,791.6367,482,786,0.8590,0.4885,59.2364,0.2487,66,1,20.0334
5.6984,0.0201,running,1,1.1883,1.9533,0.7850,1.2905,17179323,19843235,482.2758,791.6367,482,786,0.8610,0.4920,59.4750,0.2487,67,1,20.1028
5.7181,0.0200,running,1,1.1883,1.9533,0.7880,1.2955,17185089,19852646,482.1401,791.6367,482,786,0.8630,0.4954,59.6995,0.2487,65,1,20.0022
5.7387,0.0202,running,1,1.1883,1.9533,0.7911,1.3006,17190922,19862434,482.5457,791.6367,482,786,0.8651,0.4990,59.9431,0.2487,66,1,20.2482
5.7584,0.0200,running,1,1.1883,1.9533,0.7941,1.3055,17196698,19871838,482.3625,791.6367,482,786,0.8671,0.5024,60.1666,0.2487,67,1,20.0262
5.7784,0.0200,running,1,1.1883,1.9533,0.7971,1.3105,17202461,19881302,482.3444,791.6367,482,786,0.8691,0.5059,60.3946,0.2487,66,1,19.9745
5.8000,0.0202,running,1,1.1883,1.9533,0.8002,1.3155,17208300,19890985,482.5170,791.6367,482,786,0.8711,0.5094,60.6314,0.2487,64,1,20.1915
5.8192,0.0201,running,1,1.1883,1.9533,0.8032,1.3206,17214077,19900633,482.8253,791.6367,482,786,0.8730,0.5129,60.8699,0.2487,65,1,20.1083
5.8387,0.0201,running,1,1.1883,1.9533,0.8062,1.3254,17219860,19909927,482.3957,791.6367,482,786,0.8749,0.5164,61.0862,0.2487,61,1,20.1160
5.8607,0.0220,running,1,1.1883,1.9533,0.8095,1.3309,17226182,19920374,482.5076,791.6367,482,786,0.8771,0.5202,61.3403,0.2487,64,1,21.9575
5.8807,0.0199,running,1,1.1883,1.9533,0.8126,1.3359,17231959,19929852,482.4712,791.6367,482,786,0.8790,0.5237,61.5683,0.2487,65,1,19.9165
5.9009,0.0202,running,1,1.1883,1.9533,0.8156,1.3409,17237826,19939498,482.4754,791.6367,482,786,0.8809,0.5273,61.8010,0.2487,64,1,20.1965
5.9536,0.0517,running,1,1.1883,1.9533,0.8235,1.3538,17252783,19964134,482.5776,791.6367,482,786,0.8857,0.5365,62.3973,0.2487,64,1,51.7274
5.9738,0.0202,running,1,1.1883,1.9533,0.8265,1.3589,17258612,19973768,482.6842,791.6367,482,786,0.8876,0.5401,62.6317,0.2487,63,1,20.2289
5.9939,0.0200,running,1,1.1883,1.9533,0.8295,1.3638,17264366,19983240,482.7122,791.6367,482,786,0.8894,0.5436,62.8607,0.2487,64,1,20.0330
6.0138,0.0200,running,1,1.1883,1.9533,0.8326,1.3688,17270144,19992699,482.6339,791.6367,482,786,0.8912,0.5472,63.0875,0.2487,63,1,19.9852
6.0339,0.0202,running,1,1.1883,1.9533,0.8356,1.3738,17275927,20002204,482.6322,791.6367,482,786,0.8931,0.5507,63.3168,0.2487,63,1,20.1840
6.0542,0.0201,running,1,1.1883,1.9533,0.8386,1.3791,17281774,20012355,483.7272,791.6367,482,786,0.8949,0.5545,63.5819,0.2487,59,1,20.1485
6.0769,0.0236,running,1,1.1883,1.9533,0.8422,1.3847,17288619,20023102,482.7042,791.6367,481,791,0.8970,0.5586,63.8223,0.2487,63,1,23.6359
6.0977,0.0203,running,1,1.1883,1.9533,0.8453,1.3899,17294460,20033016,483.3386,791.6367,481,791,0.8988,0.5623,64.0732,0.2487,62,1,20.3474
6.1177,0.0200,running,1,1.1883,1.9533,0.8484,1.3949,17300338,20042555,483.0892,791.6367,481,791,0.9005,0.5659,64.2987,0.2487,61,1,20.0384
6.1374,0.0202,running,1,1.1883,1.9533,0.8514,1.3998,17306117,20051945,482.8676,791.6367,481,791,0.9023,0.5695,64.5211,0.2487,61,1,20.1650
6.1577,0.0201,running,1,1.1883,1.9533,0.8544,1.4048,17311880,20061502,483.0380,791.6367,481,791,0.9040,0.5732,64.7548,0.2487,62,1,20.0593
6.1776,0.0200,running,1,1.1883,1.9533,0.8574,1.4097,17317660,20070841,482.7097,791.6367,481,791,0.9057,0.5767,64.9741,0.2487,63,1,19.9590
6.2009,0.0204,running,1,1.1883,1.9533,0.8605,1.4148,17323494,20080611,483.0754,791.6367,481,791,0.9074,0.5804,65.2166,0.2487,64,1,20.3611
6.2177,0.0200,running,1,1.1883,1.9533,0.8635,1.4198,17329263,20090038,482.9622,791.6367,481,791,0.9090,0.5841,65.4419,0.2487,64,1,20.0000
6.2377,0.0200,running,1,1.1883,1.9533,0.8665,1.4247,17335043,20099550,482.9847,791.6367,481,791,0.9107,0.5877,65.6718,0.2487,64,1,19.9820
6.2582,0.0203,running,1,1.1883,1.9533,0.8696,1.4298,17340889,20109267,483.2030,791.6367,481,791,0.9124,0.5914,65.9102,0.2487,64,1,20.2810
6.2833,0.0246,running,1,1.1883,1.9533,0.8733,1.4359,17347944,20120809,483.0921,791.6367,482,787,0.9143,0.5959,66.1867,0.2487,63,1,24.5509
6.3036,0.0201,running,1,1.1883,1.9533,0.8763,1.4409,17353783,20130396,483.0700,791.6367,482,787,0.9160,0.5996,66.4175,0.2487,64,1,20.1361
6.3240,0.0202,running,1,1.1883,1.9533,0.8794,1.4460,17359645,20140127,483.2633,791.6367,482,787,0.9176,0.6033,66.6559,0.2487,64,1,20.1570
6.3439,0.0201,running,1,1.1883,1.9533,0.8824,1.4509,17365433,20149537,483.0523,791.6367,482,787,0.9192,0.6070,66.8790,0.2487,65,1,20.1388
6.3638,0.0200,running,1,1.1883,1.9533,0.8855,1.4559,17371203,20159075,483.1609,791.6367,482,787,0.9207,0.6107,67.1111,0.2487,66,1,20.0072
6.3841,0.0202,running,1,1.1883,1.9533,0.8885,1.4609,17377060,20168712,483.1802,791.6367,482,787,0.9223,0.6144,67.3440,0.2487,65,1,20.1857
6.4064,0.0224,running,1,1.1883,1.9533,0.8920,1.4667,17383761,20179747,483.2212,791.6367,482,787,0.9241,0.6187,67.6109,0.2487,66,1,22.4081
6.4248,0.0184,running,1,1.1883,1.9533,0.8947,1.4712,17388789,20188389,483.9861,791.6367,482,787,0.9254,0.6220,67.8336,0.2487,67,1,18.4257
6.4446,0.0200,running,1,1.1883,1.9533,0.8977,1.4762,17394542,20197883,484.0621,791.6367,482,787,0.9269,0.6257,68.0640,0.2487,67,1,20.0320
6.4651,0.0202,running,1,1.1883,1.9533,0.9007,1.4812,17400367,20207474,484.0948,791.6367,482,787,0.9284,0.6294,68.2960,0.2487,67,1,20.1897
6.4893,0.0235,running,1,1.1883,1.9533,0.9043,1.4869,17407244,20218334,483.1942,791.6367,479,792,0.9301,0.6338,68.5414,0.2487,75,1,23.4562
6.5088,0.0201,running,1,1.1883,1.9533,0.9073,1.4917,17412889,20227531,483.0280,791.6367,479,792,0.9315,0.6374,68.7602,0.2487,74,1,20.0543
6.5277,0.0200,running,1,1.1883,1.9533,0.9103,1.4967,17418603,20236968,483.1184,791.6367,479,792,0.9330,0.6411,68.9895,0.2487,72,1,20.0465
6.5482,0.0202,running,1,1.1883,1.9533,0.9133,1.5018,17424446,20246700,483.3770,791.6367,479,792,0.9344,0.6449,69.2291,0.2487,71,1,20.2290
6.5692,0.0201,running,1,1.1883,1.9533,0.9164,1.5070,17430313,20256689,484.0768,791.6367,479,792,0.9359,0.6488,69.4830,0.2487,70,1,20.1310
6.5892,0.0200,running,1,1.1883,1.9533,0.9196,1.5121,17436414,20266320,483.2707,791.6367,479,792,0.9373,0.6526,69.7005,0.2487,69,1,19.9912
6.6091,0.0200,running,1,1.1883,1.9533,0.9227,1.5171,17442241,20276041,483.5603,791.6367,479,792,0.9387,0.6565,69.9403,0.2487,68,1,19.9543
6.6292,0.0203,running,1,1.1883,1.9533,0.9257,1.5222,17448116,20285692,483.5481,791.6367,479,792,0.9401,0.6603,70.1730,0.2487,68,1,20.2799
6.6487,0.0200,running,1,1.1883,1.9533,0.9287,1.5271,17453711,20295011,483.7959,791.6367,479,792,0.9414,0.6639,70.4024,0.2487,67,1,20.0284
6.6696,0.0203,running,1,1.1883,1.9533,0.9317,1.5322,17459516,20304855,484.4083,791.6367,479,792,0.9428,0.6678,70.6512,0.2487,68,1,20.2940
6.6920,0.0233,running,1,1.1883,1.9533,0.9352,1.5379,17466133,20315688,484.3196,791.6367,478,797,0.9443,0.6721,70.9109,0.2487,67,1,23.3139
6.7120,0.0200,running,1,1.1883,1.9533,0.9382,1.5428,17471904,20325130,484.2302,791.6367,478,797,0.9456,0.6759,71.1370,0.2487,66,1,20.0095
6.7332,0.0201,running,1,1.1883,1.9533,0.9413,1.5478,17477739,20334688,484.1627,791.6367,478,797,0.9469,0.6797,71.3664,0.2487,66,1,20.1115
6.7530,0.0201,running,1,1.1883,1.9533,0.9443,1.5528,17483507,20344141,484.1055,791.6367,478,797,0.9482,0.6835,71.5934,0.2487,66,1,20.1167
6.7741,0.0213,running,1,1.1883,1.9533,0.9475,1.5583,17489595,20354653,485.1292,791.6367,478,797,0.9495,0.6876,71.8659,0.2487,65,1,21.2900
6.7942,0.0199,running,1,1.1883,1.9533,0.9505,1.5632,17495343,20364067,485.0597,791.6367,478,797,0.9508,0.6914,72.0917,0.2487,65,1,19.9345
6.8142,0.0200,running,1,1.1883,1.9533,0.9535,1.5682,17501122,20373495,484.9152,791.6367,478,797,0.9520,0.6952,72.3165,0.2487,64,1,19.9731
6.8344,0.0202,running,1,1.1883,1.9533,0.9566,1.5732,17506977,20383051,484.7769,791.6367,478,797,0.9532,0.6990,72.5445,0.2487,,0,20.2319
6.8544,0.0200,running,1,1.1883,1.9533,0.9596,1.5782,17512751,20392579,484.8519,791.6367,478,797,0.9544,0.7028,72.7757,0.2487,,0,20.0264
6.8746,0.0202,running,1,1.1883,1.9533,0.9626,1.5832,17518604,20402251,484.9555,791.6367,478,797,0.9556,0.7067,73.0110,0.2487,,0,20.2179
6.8969,0.0220,running,1,1.1883,1.9533,0.9661,1.5887,17525130,20412757,484.5071,791.6367,478,789,0.9569,0.7110,73.2562,0.2487,,0,22.0330
