# profile=agv-01 blind run: 1 segment(s) at 637 r/min reference, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
6.9769,0.0202,running,1,1.1883,1.9533,0.9785,1.6082,15279997,16719531,480.7060,791.6367,477,793,0.9619,0.7259,74.0821,0.2487,15,1,20.1556
6.9966,0.0201,running,1,1.1883,1.9533,0.9815,1.6131,15285786,16728998,480.6072,791.6367,477,793,0.9630,0.7297,74.3086,0.2487,-9,1,20.0961
7.0166,0.0200,running,1,1.1883,1.9533,0.9846,1.6181,15291580,16738497,480.5567,791.6367,477,793,0.9641,0.7336,74.5369,0.2487,38,1,20.0078
7.0367,0.0203,running,1,1.1883,1.9533,0.9876,1.6231,15297451,16748047,480.3529,791.6367,477,793,0.9652,0.7374,74.7635,0.2487,28,1,20.2755
7.0566,0.0199,running,1,1.1883,1.9533,0.9907,1.6281,15303239,16757576,480.3833,791.6367,477,793,0.9662,0.7413,74.9940,0.2487,13,1,19.9441
7.0769,0.0203,running,1,1.1883,1.9533,0.9937,1.6331,15309103,16767158,480.2677,791.6367,477,793,0.9673,0.7452,75.2230,0.2487,-5,1,20.2545
7.0992,0.0228,running,1,1.1883,1.9533,0.9972,1.6386,15315666,16777732,479.8338,791.6367,485,798,0.9684,0.7496,75.4701,0.2487,-30,1,22.8422
7.1194,0.0201,running,1,1.1883,1.9533,1.0002,1.6437,15321526,16787391,479.8878,791.6367,485,798,0.9694,0.7535,75.7041,0.2487,-54,1,20.0844
7.1394,0.0200,running,1,1.1883,1.9533,1.0033,1.6487,15327320,16796890,479.8373,791.6367,485,798,0.9704,0.7574,75.9323,0.2487,,0,20.0143
7.1594,0.0200,running,1,1.1883,1.9533,1.0063,1.6536,15333094,16806373,479.8210,791.6367,485,798,0.9714,0.7613,76.1608,0.2487,,0,20.0114
7.1796,0.0201,running,1,1.1883,1.9533,1.0094,1.6587,15338938,16815989,479.8410,791.6367,485,798,0.9723,0.7652,76.3932,0.2487,,0,20.1105
7.1999,0.0202,running,1,1.1883,1.9533,1.0124,1.6637,15344797,16825664,479.9308,791.6367,485,798,0.9733,0.7691,76.6283,0.2487,,0,20.2250
7.2199,0.0201,running,1,1.1883,1.9533,1.0154,1.6688,15350573,16835225,480.0660,791.6367,485,798,0.9742,0.7731,76.8614,0.2487,,0,20.0546
7.2423,0.0202,running,1,1.1883,1.9533,1.0185,1.6737,15356364,16844742,480.0620,791.6367,485,798,0.9751,0.7770,77.0909,0.2487,,0,20.1861
7.2599,0.0201,running,1,1.1883,1.9533,1.0215,1.6787,15362156,16854203,479.9411,791.6367,485,798,0.9760,0.7808,77.3170,0.2487,,0,20.0555
7.2801,0.0201,running,1,1.1883,1.9533,1.0246,1.6837,15368009,16863757,479.8054,791.6367,485,798,0.9768,0.7848,77.5449,0.2487,,0,20.0865
7.3037,0.0229,running,1,1.1883,1.9533,1.0280,1.6895,15374563,16874846,480.4459,791.6367,481,791,0.9778,0.7893,77.8243,0.2487,,0,22.9075
7.3229,0.0200,running,1,1.1883,1.9533,1.0310,1.6943,15380341,16884089,479.9296,791.6367,481,791,0.9787,0.7931,78.0378,0.2487,,0,20.0128
7.3431,0.0201,running,1,1.1883,1.9533,1.0341,1.6993,15386219,16893649,479.7227,791.6367,481,791,0.9795,0.7971,78.2646,0.2487,,0,20.0810
7.3631,0.0201,running,1,1.1883,1.9533,1.0371,1.7043,15392015,16903135,479.6392,791.6367,481,791,0.9803,0.8010,78.4919,0.2487,,0,20.1298
7.3831,0.0200,running,1,1.1883,1.9533,1.0402,1.7093,15397794,16912684,479.7401,791.6367,481,791,0.9811,0.8050,78.7241,0.2487,,0,19.9622
7.4055,0.0201,running,1,1.1883,1.9533,1.0432,1.7147,15403592,16922933,481.1971,791.6367,481,791,0.9819,0.8091,78.9983,0.2487,,0,20.1277
7.4237,0.0203,running,1,1.1883,1.9533,1.0463,1.7194,15409536,16931975,479.7199,791.6367,481,791,0.9826,0.8129,79.1892,0.2487,,0,20.3051
7.4441,0.0200,running,1,1.1883,1.9533,1.0494,1.7245,15415332,16941671,480.0622,791.6367,481,791,0.9834,0.8169,79.4294,0.2487,,0,20.0040
7.4636,0.0202,running,1,1.1883,1.9533,1.0524,1.7293,15421087,16950935,479.6651,791.6367,481,791,0.9841,0.8208,79.6456,0.2487,,0,20.1675
7.4839,0.0201,running,1,1.1883,1.9533,1.0554,1.7344,15426929,16960612,479.8156,791.6367,481,791,0.9848,0.8248,79.8818,0.2487,,0,20.1347
7.5103,0.0265,running,1,1.1883,1.9533,1.0594,1.7410,15434588,16973269,479.9524,791.6367,480,786,0.9857,0.8300,80.1897,0.2487,,0,26.5483
7.5309,0.0203,running,1,1.1883,1.9533,1.0625,1.7461,15440511,16982961,479.8633,791.6367,480,786,0.9864,0.8340,80.4219,0.2487,,0,20.3368
7.5509,0.0200,running,1,1.1883,1.9533,1.0656,1.7511,15446286,16992430,479.8153,791.6367,480,786,0.9871,0.8380,80.6494,0.2487,,0,20.0172
7.5709,0.0201,running,1,1.1883,1.9533,1.0686,1.7560,15452070,17001915,479.7697,791.6367,480,786,0.9877,0.8419,80.8774,0.2487,,0,20.0546
7.5909,0.0201,running,1,1.1883,1.9533,1.0716,1.7610,15457871,17011442,479.7526,791.6367,480,786,0.9884,0.8459,81.1069,0.2487,,0,20.1058
7.6106,0.0200,running,1,1.1883,1.9533,1.0747,1.7659,15463677,17020851,479.4796,791.6367,480,786,0.9890,0.8498,81.3289,0.2487,,0,20.0091
7.6309,0.0201,running,1,1.1883,1.9533,1.0777,1.7710,15469470,17030493,479.7224,791.6367,480,786,0.9896,0.8538,81.5660,0.2487,,0,20.0867
7.6508,0.0200,running,1,1.1883,1.9533,1.0808,1.7760,15475321,17039982,479.4616,791.6367,480,786,0.9901,0.8578,81.7901,0.2487,,0,20.0430
7.6714,0.0202,running,1,1.1883,1.9533,1.0838,1.7810,15481160,17049675,479.6545,791.6367,480,786,0.9907,0.8618,82.0275,0.2487,,0,20.2454
7.6914,0.0202,running,1,1.1883,1.9533,1.0868,1.7860,15486929,17059175,479.6893,791.6367,480,786,0.9913,0.8658,82.2574,0.2487,,0,20.1536
7.7144,0.0232,running,1,1.1883,1.9533,1.0904,1.7918,15493641,17070138,479.5476,791.6367,482,784,0.9919,0.8704,82.5192,0.2487,,0,23.1728
7.7356,0.0203,running,1,1.1883,1.9533,1.0934,1.7968,15499452,17079799,479.7690,791.6367,482,784,0.9924,0.8744,82.7564,0.2487,,0,20.3145
7.7556,0.0200,running,1,1.1883,1.9533,1.0964,1.8018,15505202,17089308,479.8854,791.6367,482,784,0.9929,0.8784,82.9879,0.2487,,0,19.9725
7.7759,0.0201,running,1,1.1883,1.9533,1.0995,1.8069,15511051,17098984,480.0105,791.6367,482,784,0.9934,0.8824,83.2237,0.2487,,0,20.1234
7.7959,0.0201,running,1,1.1883,1.9533,1.1025,1.8119,15516846,17108538,480.0682,791.6367,482,784,0.9938,0.8864,83.4553,0.2487,,0,20.0759
7.8159,0.0200,running,1,1.1883,1.9533,1.1056,1.8168,15522654,17118054,480.0054,791.6367,482,784,0.9943,0.8904,83.6837,0.2487,,0,20.0400
7.8379,0.0202,running,1,1.1883,1.9533,1.1086,1.8219,15528531,17127626,479.8263,791.6367,482,784,0.9947,0.8944,83.9113,0.2487,,0,20.2254
7.8860,0.0499,running,1,1.1883,1.9533,1.1162,1.8343,15542948,17151302,471.8592,778.6142,482,784,0.9957,0.9043,84.4817,0.2446,,0,49.8667
7.9100,0.0245,running,1,1.1883,1.9533,1.1199,1.8404,15550069,17162976,459.4739,758.3596,482,784,0.9962,0.9092,84.7621,0.2382,,0,24.4953
7.9429,0.0330,running,1,1.1883,1.9533,1.1247,1.8483,15559193,17178132,443.2888,731.2273,461,755,0.9968,0.9155,85.1337,0.2297,,0,33.0170
7.9626,0.0199,running,1,1.1883,1.9533,1.1275,1.8530,15564541,17187018,433.5129,714.8408,461,755,0.9971,0.9193,85.3517,0.2246,,0,19.9491
7.9836,0.0201,running,1,1.1883,1.9533,1.1303,1.8577,15569906,17196159,423.6671,697.5825,461,755,0.9974,0.9230,85.5843,0.2192,,0,20.1305
8.0048,0.0202,running,1,1.1883,1.9533,1.1332,1.8624,15575366,17204974,412.9658,680.5253,461,755,0.9977,0.9268,85.7909,0.2138,,0,20.1569
8.0289,0.0252,running,1,1.1883,1.9533,1.1364,1.8676,15581662,17215061,400.2313,660.4665,461,755,0.9980,0.9310,86.0245,0.2075,,0,25.1962
8.0503,0.0217,running,1,1.1883,1.9533,1.1392,1.8722,15586971,17223702,389.3012,642.7856,461,755,0.9982,0.9347,86.2297,0.2019,,0,21.6838
8.0711,0.0203,running,1,1.1883,1.9533,1.1417,1.8764,15591779,17231845,379.3729,625.6666,461,755,0.9984,0.9381,86.4352,0.1966,,0,20.2791
8.0914,0.0202,running,1,1.1883,1.9533,1.1440,1.8805,15596149,17239578,370.3267,608.9641,461,755,0.9986,0.9412,86.6423,0.1913,,0,20.1683
8.1113,0.0203,running,1,1.1883,1.9533,1.1464,1.8843,15600631,17246970,360.3960,592.5583,461,755,0.9988,0.9443,86.8216,0.1862,,0,20.2893
8.1489,0.0375,running,1,1.1883,1.9533,1.1507,1.8914,15608881,17260427,341.2676,561.4624,358,596,0.9991,0.9500,87.1424,0.1764,,0,37.4650
8.1691,0.0200,running,1,1.1883,1.9533,1.1529,1.8951,15613089,17267527,331.2226,544.3406,358,596,0.9992,0.9530,87.3205,0.1710,,0,20.0411
8.1900,0.0201,running,1,1.1883,1.9533,1.1550,1.8987,15617142,17274387,321.2385,527.2697,358,596,0.9994,0.9558,87.4934,0.1656,,0,20.0691
8.2106,0.0221,running,1,1.1883,1.9533,1.1573,1.9022,15621446,17281074,309.9945,510.0797,358,596,0.9995,0.9587,87.6402,0.1602,,0,22.0708
8.2296,0.0186,running,1,1.1883,1.9533,1.1590,1.9053,15624814,17286995,301.2117,494.3602,358,596,0.9996,0.9611,87.7975,0.1553,,0,18.5785
8.2511,0.0226,running,1,1.1883,1.9533,1.1612,1.9087,15628914,17293482,289.8606,476.5431,358,596,0.9997,0.9639,87.9445,0.1497,,0,22.5736
8.2720,0.0201,running,1,1.1883,1.9533,1.1631,1.9119,15632533,17299519,279.5748,459.3416,358,596,0.9998,0.9664,88.0935,0.1443,,0,20.0659
8.2921,0.0199,running,1,1.1883,1.9533,1.1648,1.9148,15635868,17305211,269.7617,442.5110,358,596,0.9998,0.9688,88.2387,0.1390,,0,19.9121
8.3118,0.0201,running,1,1.1883,1.9533,1.1666,1.9176,15639286,17310549,259.2237,426.1236,358,596,0.9999,0.9711,88.3570,0.1339,,0,20.0933
8.3437,0.0322,running,1,1.1883,1.9533,1.1692,1.9219,15644223,17318775,243.2859,399.5564,260,425,1.0000,0.9745,88.5596,0.1255,,0,32.1647
8.3658,0.0203,running,1,1.1883,1.9533,1.1708,1.9246,15647251,17323848,232.9532,382.2530,260,425,1.0001,0.9766,88.6855,0.1201,,0,20.3337
8.3858,0.0201,running,1,1.1883,1.9533,1.1723,1.9272,15650148,17328776,222.5862,364.6587,260,425,1.0001,0.9787,88.8107,0.1146,,0,20.0762
8.4066,0.0201,running,1,1.1883,1.9533,1.1737,1.9297,15652888,17333640,212.2194,346.4179,260,425,1.0001,0.9807,88.9415,0.1088,,0,20.0593
8.4262,0.0205,running,1,1.1883,1.9533,1.1751,1.9318,15655565,17337661,201.8146,330.5793,260,425,1.0002,0.9824,89.0243,0.1039,,0,20.4828
8.4467,0.0199,running,1,1.1883,1.9533,1.1765,1.9341,15658071,17341978,191.3281,312.6830,260,425,1.0002,0.9842,89.1359,0.0982,,0,19.8811
8.4679,0.0222,running,1,1.1883,1.9533,1.1778,1.9362,15660650,17346078,180.0945,294.6817,260,425,1.0002,0.9860,89.2295,0.0926,,0,22.1569
8.4887,0.0201,running,1,1.1883,1.9533,1.1790,1.9382,15662875,17349852,169.6227,277.0800,260,425,1.0002,0.9875,89.3250,0.0870,,0,20.1292
8.5088,0.0201,running,1,1.1883,1.9533,1.1801,1.9400,15664967,17353339,159.1831,259.7589,260,425,1.0003,0.9890,89.4109,0.0816,,0,20.1026
8.5289,0.0201,running,1,1.1883,1.9533,1.1811,1.9417,15666940,17356562,148.7351,242.6520,260,425,1.0003,0.9904,89.4879,0.0762,,0,20.0688
8.5604,0.0334,running,1,1.1883,1.9533,1.1827,1.9442,15669984,17361272,131.4516,215.2208,150,245,1.0003,0.9924,89.5905,0.0676,,0,33.4013
8.5806,0.0201,running,1,1.1883,1.9533,1.1836,1.9457,15671673,17364125,120.3724,196.7537,150,245,1.0003,0.9936,89.6622,0.0618,,0,20.1284
8.6017,0.0201,running,1,1.1883,1.9533,1.1844,1.9471,15673164,17366738,109.3947,178.1685,150,245,1.0003,0.9947,89.7314,0.0560,,0,20.0829
8.6214,0.0201,running,1,1.1883,1.9533,1.1851,1.9482,15674535,17368994,98.5896,160.3995,150,245,1.0003,0.9956,89.7859,0.0504,,0,20.0757
8.6435,0.0202,running,1,1.1883,1.9533,1.1857,1.9493,15675791,17371051,87.5490,142.2767,150,245,1.0003,0.9965,89.8352,0.0447,,0,20.1790
8.6617,0.0199,running,1,1.1883,1.9533,1.1863,1.9503,15676889,17372890,76.4077,123.8494,150,245,1.0003,0.9972,89.8809,0.0389,,0,19.9274
8.6829,0.0215,running,1,1.1883,1.9533,1.1869,1.9512,15677974,17374582,64.1778,104.0513,150,245,1.0003,0.9980,89.9183,0.0327,,0,21.5495
8.7053,0.0201,running,1,1.1883,1.9533,1.1873,1.9519,15678796,17375982,52.2134,84.2219,150,245,1.0003,0.9985,89.9539,0.0265,,0,20.0818
8.7233,0.0200,settling,1,1.1883,1.9533,1.1877,1.9525,15679493,17377106,0.0000,0.0000,150,245,1.0003,0.9990,89.9802,0.0000,,0,20.0084
8.7424,0.0201,settling,1,1.1883,1.9533,1.1879,1.9530,15680023,17378027,0.0000,0.0000,150,245,1.0003,0.9994,90.0043,0.0000,,0,20.1392
8.7670,0.0236,settling,1,1.1883,1.9533,1.1880,1.9532,15680164,17378548,0.0000,0.0000,24,44,1.0003,0.9996,90.0277,0.0000,,0,23.5676
8.7866,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680172,17378572,0.0000,0.0000,24,44,1.0003,0.9996,90.0286,0.0000,,0,20.0918
8.8066,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680126,17378563,0.0000,0.0000,24,44,1.0003,0.9996,90.0309,0.0000,,0,20.0290
8.8269,0.0203,settling,1,1.1883,1.9533,1.1880,1.9532,15680096,17378545,0.0000,0.0000,24,44,1.0003,0.9996,90.0317,0.0000,,0,20.2859
8.8496,0.0229,settling,1,1.1883,1.9533,1.1880,1.9532,15680080,17378533,0.0000,0.0000,24,44,1.0003,0.9995,90.0319,0.0000,,0,22.9395
8.8972,0.0473,settling,1,1.1883,1.9533,1.1880,1.9532,15680068,17378510,0.0000,0.0000,24,44,1.0003,0.9995,90.0312,0.0000,,0,47.2850
8.9171,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680068,17378493,0.0000,0.0000,24,44,1.0003,0.9995,90.0302,0.0000,,0,20.0058
8.9379,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680081,17378492,0.0000,0.0000,24,44,1.0003,0.9995,90.0293,0.0000,,0,20.1991
8.9579,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680112,17378498,0.0000,0.0000,24,44,1.0003,0.9995,90.0278,0.0000,,0,20.0572
8.9807,0.0235,settling,1,1.1883,1.9533,1.1880,1.9532,15680116,17378498,0.0000,0.0000,2,0,1.0003,0.9995,90.0275,0.0000,,0,23.4825
9.0007,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680095,17378502,0.0000,0.0000,2,0,1.0003,0.9995,90.0291,0.0000,,0,20.1180
9.0207,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680081,17378508,0.0000,0.0000,2,0,1.0003,0.9995,90.0303,0.0000,,0,20.0024
9.0407,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680072,17378517,0.0000,0.0000,2,0,1.0003,0.9995,90.0314,0.0000,,0,20.1629
9.0615,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680073,17378517,0.0000,0.0000,2,0,1.0003,0.9995,90.0314,0.0000,,0,20.0812
9.0809,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680081,17378519,0.0000,0.0000,2,0,1.0003,0.9995,90.0310,0.0000,,0,20.0921
9.1012,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680089,17378517,0.0000,0.0000,2,0,1.0003,0.9995,90.0304,0.0000,,0,20.1561
9.1212,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680087,17378505,0.0000,0.0000,2,0,1.0003,0.9995,90.0298,0.0000,,0,20.0119
9.1414,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680080,17378502,0.0000,0.0000,2,0,1.0003,0.9995,90.0300,0.0000,,0,20.2148
9.1614,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680080,17378503,0.0000,0.0000,2,0,1.0003,0.9995,90.0301,0.0000,,0,20.0253
9.1854,0.0234,settling,1,1.1883,1.9533,1.1880,1.9532,15680087,17378511,0.0000,0.0000,0,1,1.0003,0.9995,90.0301,0.0000,,0,23.3826
9.2067,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680085,17378515,0.0000,0.0000,0,1,1.0003,0.9995,90.0305,0.0000,,0,20.2290
9.2257,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680078,17378515,0.0000,0.0000,0,1,1.0003,0.9995,90.0309,0.0000,,0,20.0322
9.2461,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680073,17378515,0.0000,0.0000,0,1,1.0003,0.9995,90.0312,0.0000,,0,20.1220
9.2675,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,15680081,17378515,0.0000,0.0000,0,1,1.0003,0.9995,90.0307,0.0000,,0,20.0271
9.2860,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680085,17378513,0.0000,0.0000,0,1,1.0003,0.9995,90.0304,0.0000,,0,20.0598
9.3071,0.0202,settling,1,1.1883,1.9533,1.1880,1.9532,15680084,17378508,0.0000,0.0000,0,1,1.0003,0.9995,90.0301,0.0000,,0,20.1973
9.3267,0.0203,settling,1,1.1883,1.9533,1.1880,1.9532,15680083,17378511,0.0000,0.0000,0,1,1.0003,0.9995,90.0304,0.0000,,0,20.2510
9.3462,0.0199,settling,1,1.1883,1.9533,1.1880,1.9532,15680083,17378510,0.0000,0.0000,0,1,1.0003,0.9995,90.0303,0.0000,,0,19.9049
9.3668,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680084,17378515,0.0000,0.0000,0,1,1.0003,0.9995,90.0306,0.0000,,0,20.0908
9.3892,0.0235,settling,1,1.1883,1.9533,1.1880,1.9532,15680080,17378515,0.0000,0.0000,0,0,1.0003,0.9995,90.0308,0.0000,,0,23.5134
9.4118,0.0229,settling,1,1.1883,1.9533,1.1880,1.9532,15680082,17378510,0.0000,0.0000,0,0,1.0003,0.9995,90.0304,0.0000,,0,22.8608
9.4301,0.0182,settling,1,1.1883,1.9533,1.1880,1.9532,15680086,17378510,0.0000,0.0000,0,0,1.0003,0.9995,90.0301,0.0000,,0,18.1843
9.4499,0.0201,settling,1,1.1883,1.9533,1.1880,1.9532,15680085,17378510,0.0000,0.0000,0,0,1.0003,0.9995,90.0302,0.0000,,0,20.0876
9.4741,0.0201,done,1,1.1883,1.9533,1.1880,1.9532,15680081,17378513,0.0000,0.0000,0,0,1.0003,0.9995,90.0306,0.0000,,0,20.1456
