# profile=agv-01 blind run: 1 segment(s) at 1592 r/min reference, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
3.4017,0.0217,running,1,2.0000,2.0000,1.1937,1.1936,11871263,12107929,1591.5494,1591.9494,1599,1594,1.1936,-0.0001,-0.0074,0.5000,,0,21.6823
3.4219,0.0200,running,1,2.0000,2.0000,1.2037,1.2037,11890382,12127254,1591.5494,1591.2628,1599,1594,1.2037,-0.0001,0.0053,0.5000,,0,20.0485
3.4417,0.0200,running,1,2.0000,2.0000,1.2137,1.2136,11909537,12146119,1591.5494,1592.2294,1599,1594,1.2136,-0.0001,-0.0126,0.5000,,0,20.0425
3.4622,0.0202,running,1,2.0000,2.0000,1.2238,1.2238,11928859,12165684,1591.5494,1591.4194,1599,1594,1.2238,-0.0001,0.0024,0.5000,,0,20.1976
3.4819,0.0201,running,1,2.0000,2.0000,1.2338,1.2337,11947920,12184501,1591.5494,1592.2328,1599,1594,1.2337,-0.0001,-0.0126,0.5000,,0,20.0822
3.5019,0.0201,running,1,2.0000,2.0000,1.2438,1.2437,11966996,12203628,1591.5494,1592.0628,1599,1594,1.2437,-0.0001,-0.0095,0.5000,,0,20.0594
3.5224,0.0201,running,1,2.0000,2.0000,1.2539,1.2539,11986348,12223205,1591.5494,1591.3128,1599,1594,1.2539,-0.0001,0.0044,0.5000,,0,20.0785
3.5771,0.0540,running,1,2.0000,2.0000,1.2809,1.2808,12037965,12274528,1591.5494,1592.2928,1599,1594,1.2809,-0.0001,-0.0137,0.5000,,0,54.0157
3.5977,0.0204,running,1,2.0000,2.0000,1.2912,1.2912,12057516,12294399,1591.5494,1591.2261,1599,1594,1.2912,-0.0001,0.0060,0.5000,,0,20.3668
3.6205,0.0232,running,1,2.0000,2.0000,1.3031,1.3029,12080218,12316783,1591.5494,1592.2861,1591,1594,1.3030,-0.0001,-0.0136,0.5000,,0,23.1578
3.6404,0.0200,running,1,2.0000,2.0000,1.3131,1.3130,12099316,12335949,1591.5494,1592.0594,1591,1594,1.3130,-0.0001,-0.0094,0.5000,,0,19.9586
3.6607,0.0202,running,1,2.0000,2.0000,1.3231,1.3231,12118426,12355273,1591.5494,1591.3461,1591,1594,1.3231,-0.0001,0.0038,0.5000,,0,20.2262
3.6804,0.0200,running,1,2.0000,2.0000,1.3331,1.3330,12137602,12374136,1591.5494,1592.3894,1591,1594,1.3330,-0.0001,-0.0155,0.5000,,0,19.9855
3.7004,0.0202,running,1,2.0000,2.0000,1.3431,1.3430,12156674,12393246,1591.5494,1592.2628,1591,1594,1.3430,-0.0001,-0.0132,0.5000,,0,20.1910
3.7204,0.0201,running,1,2.0000,2.0000,1.3531,1.3530,12175735,12412331,1591.5494,1592.1828,1591,1594,1.3530,-0.0001,-0.0117,0.5000,,0,20.0657
3.7404,0.0202,running,1,2.0000,2.0000,1.3631,1.3630,12194838,12431462,1591.5494,1592.0894,1591,1594,1.3630,-0.0001,-0.0100,0.5000,,0,20.2115
3.7604,0.0200,running,1,2.0000,2.0000,1.3731,1.3730,12213942,12450596,1591.5494,1591.9894,1591,1594,1.3730,-0.0001,-0.0081,0.5000,,0,20.0187
3.7807,0.0202,running,1,2.0000,2.0000,1.3832,1.3831,12233338,12469918,1591.5494,1592.2361,1591,1594,1.3832,-0.0001,-0.0127,0.5000,,0,20.1741
3.8010,0.0202,running,1,2.0000,2.0000,1.3934,1.3933,12252682,12489286,1591.5494,1592.1561,1591,1594,1.3933,-0.0001,-0.0112,0.5000,,0,20.1995
3.8225,0.0215,running,1,2.0000,2.0000,1.4040,1.4040,12272928,12509839,1591.5494,1591.1328,1596,1594,1.4040,-0.0001,0.0077,0.5000,,0,21.5209
3.8422,0.0201,running,1,2.0000,2.0000,1.4139,1.4139,12292000,12528706,1591.5494,1591.8161,1596,1594,1.4139,-0.0001,-0.0049,0.5000,,0,20.0653
3.8627,0.0201,running,1,2.0000,2.0000,1.4241,1.4242,12311378,12548271,1591.5494,1591.1928,1596,1594,1.4241,-0.0001,0.0066,0.5000,,0,20.1451
3.8824,0.0200,running,1,2.0000,2.0000,1.4341,1.4340,12330516,12567151,1591.5494,1592.0528,1596,1594,1.4341,-0.0001,-0.0093,0.5000,,0,19.9826
3.9027,0.0202,running,1,2.0000,2.0000,1.4442,1.4442,12349840,12586486,1591.5494,1592.0161,1596,1594,1.4442,-0.0001,-0.0086,0.5000,,0,20.1768
3.9232,0.0202,running,1,2.0000,2.0000,1.4543,1.4544,12369157,12606121,1591.5494,1590.9561,1596,1594,1.4544,-0.0001,0.0110,0.5000,,0,20.2407
3.9430,0.0200,running,1,2.0000,2.0000,1.4644,1.4643,12388285,12624954,1591.5494,1591.9394,1596,1594,1.4643,-0.0001,-0.0072,0.5000,,0,20.0056
3.9632,0.0201,running,1,2.0000,2.0000,1.4744,1.4744,12407436,12644261,1591.5494,1591.4194,1596,1594,1.4744,-0.0001,0.0024,0.5000,,0,20.0614
3.9839,0.0204,running,1,2.0000,2.0000,1.4846,1.4848,12426988,12664069,1591.5494,1590.5661,1596,1594,1.4847,-0.0001,0.0182,0.5000,,0,20.3575
4.0035,0.0199,running,1,2.0000,2.0000,1.4945,1.4945,12445832,12682683,1591.5494,1591.3328,1596,1594,1.4945,-0.0001,0.0040,0.5000,,0,19.9123
4.0280,0.0226,running,1,2.0000,2.0000,1.5058,1.5058,12467350,12704197,1586.5490,1586.3457,1594,1591,1.5058,-0.0001,0.0038,0.4984,,0,22.6136
4.0457,0.0200,running,1,2.0000,2.0000,1.5157,1.5157,12486407,12723061,1570.4519,1570.8919,1594,1591,1.5157,-0.0001,-0.0081,0.4934,,0,20.0164
4.0679,0.0202,running,1,2.0000,2.0000,1.5258,1.5258,12505574,12742448,1554.0936,1553.8003,1594,1591,1.5258,-0.0001,0.0054,0.4882,,0,20.1724
4.0880,0.0201,running,1,2.0000,2.0000,1.5356,1.5362,12524327,12762194,1537.9204,1534.3170,1594,1591,1.5359,-0.0001,0.0666,0.4832,,0,20.0515
4.1085,0.0201,running,1,2.0000,2.0000,1.5455,1.5465,12543336,12781872,1521.3508,1515.5175,1594,1591,1.5460,-0.0001,0.1078,0.4779,,0,20.0744
4.1282,0.0201,running,1,2.0000,2.0000,1.5551,1.5559,12561492,12799955,1505.3546,1499.7646,1594,1591,1.5555,-0.0001,0.1033,0.4729,,0,20.0608
4.1482,0.0202,running,1,2.0000,2.0000,1.5650,1.5654,12580580,12818058,1488.3518,1486.0451,1594,1591,1.5652,-0.0001,0.0426,0.4676,,0,20.2069
4.1684,0.0213,running,1,2.0000,2.0000,1.5747,1.5749,12598997,12836194,1471.7605,1470.3905,1594,1591,1.5748,-0.0001,0.0253,0.4624,,0,21.2744
4.1885,0.0200,running,1,2.0000,2.0000,1.5840,1.5842,12616744,12853941,1455.5939,1454.2239,1594,1591,1.5841,-0.0001,0.0253,0.4573,,0,20.0091
4.2081,0.0199,running,1,2.0000,2.0000,1.5931,1.5933,12634084,12871256,1439.6228,1438.3361,1594,1591,1.5932,-0.0000,0.0238,0.4523,,0,19.9241
4.2402,0.0317,running,1,2.0000,2.0000,1.6075,1.6078,12661602,12898932,1413.9068,1412.0934,1449,1440,1.6076,-0.0000,0.0335,0.4442,,0,31.6926
4.2624,0.0202,running,1,2.0000,2.0000,1.6166,1.6178,12678975,12918024,1397.4278,1389.8844,1449,1440,1.6172,-0.0000,0.1394,0.4390,,0,20.1832
4.2828,0.0223,running,1,2.0000,2.0000,1.6264,1.6262,12697736,12934205,1379.4111,1380.4678,1449,1440,1.6263,-0.0000,-0.0195,0.4334,,0,22.2824
4.3019,0.0202,running,1,2.0000,2.0000,1.6352,1.6350,12714630,12951056,1362.9836,1364.1836,1449,1440,1.6351,-0.0000,-0.0222,0.4282,,0,20.1998
4.3222,0.0201,running,1,2.0000,2.0000,1.6440,1.6438,12731313,12967730,1346.5647,1347.7947,1449,1440,1.6439,-0.0000,-0.0227,0.4230,,0,20.1388
4.3424,0.0201,running,1,2.0000,2.0000,1.6525,1.6524,12747555,12984242,1330.3850,1330.7150,1449,1440,1.6525,-0.0000,-0.0061,0.4180,,0,20.1428
4.3629,0.0200,running,1,2.0000,2.0000,1.6612,1.6610,12764195,13000683,1313.6023,1314.5956,1449,1440,1.6611,-0.0000,-0.0184,0.4127,,0,20.0315
4.3834,0.0211,running,1,2.0000,2.0000,1.6697,1.6696,12780472,13016982,1296.9756,1297.8956,1449,1440,1.6696,-0.0000,-0.0170,0.4075,,0,21.1245
4.4039,0.0200,running,1,2.0000,2.0000,1.6781,1.6780,12796508,13033056,1280.3839,1281.1773,1449,1440,1.6780,-0.0000,-0.0147,0.4022,,0,20.0315
4.4242,0.0203,running,1,2.0000,2.0000,1.6863,1.6862,12812139,13048685,1264.0017,1264.8017,1449,1440,1.6862,-0.0000,-0.0148,0.3971,,0,20.2504
4.4560,0.0323,running,1,2.0000,2.0000,1.6989,1.6988,12836303,13072870,1238.2500,1238.9800,1273,1265,1.6989,-0.0000,-0.0135,0.3890,,0,32.3391
4.4792,0.0201,running,1,2.0000,2.0000,1.7073,1.7080,12852289,13090370,1220.9151,1216.5984,1273,1265,1.7077,-0.0000,0.0798,0.3836,,0,20.0886
4.5009,0.0227,running,1,2.0000,2.0000,1.7156,1.7164,12868135,13106408,1203.4856,1198.5290,1273,1265,1.7160,-0.0000,0.0916,0.3781,,0,22.6780
4.5210,0.0200,running,1,2.0000,2.0000,1.7232,1.7240,12882693,13120898,1187.2474,1182.5174,1273,1265,1.7236,-0.0000,0.0874,0.3730,,0,20.0400
4.5409,0.0202,running,1,2.0000,2.0000,1.7316,1.7315,12898641,13135202,1169.1999,1169.9499,1273,1265,1.7315,-0.0000,-0.0139,0.3673,,0,20.1553
4.5973,0.0575,running,1,2.0000,2.0000,1.7520,1.7519,12937626,13174221,1123.8631,1124.4998,1273,1265,1.7519,-0.0000,-0.0118,0.3531,,0,57.4964
4.6176,0.0203,running,1,2.0000,2.0000,1.7594,1.7593,12951715,13188325,1107.0220,1107.6087,1273,1265,1.7593,-0.0000,-0.0108,0.3478,,0,20.2558
4.6386,0.0199,running,1,2.0000,2.0000,1.7664,1.7670,12965171,13203109,1090.6947,1086.8547,1273,1265,1.7667,-0.0000,0.0710,0.3427,,0,19.8893
4.6732,0.0363,running,1,2.0000,2.0000,1.7790,1.7789,12989182,13225767,1060.9362,1061.6062,1100,1092,1.7789,0.0000,-0.0124,0.3333,,0,36.3103
4.6905,0.0174,running,1,2.0000,2.0000,1.7848,1.7848,13000364,13236977,1046.7889,1047.3656,1100,1092,1.7848,0.0000,-0.0107,0.3289,,0,17.4388
4.7117,0.0201,running,1,2.0000,2.0000,1.7915,1.7918,13013029,13250432,1030.5308,1028.4741,1100,1092,1.7916,0.0000,0.0380,0.3238,,0,20.1232
4.7326,0.0210,running,1,2.0000,2.0000,1.7983,1.7986,13026133,13263392,1013.4346,1011.8579,1100,1092,1.7985,0.0000,0.0291,0.3184,,0,20.9587
4.7527,0.0202,running,1,2.0000,2.0000,1.8051,1.8051,13039109,13275757,996.2164,996.6764,1100,1092,1.8051,0.0000,-0.0085,0.3130,,0,20.1522
4.7734,0.0218,running,1,2.0000,2.0000,1.8117,1.8116,13051603,13288231,979.3517,979.8783,1100,1092,1.8116,0.0000,-0.0097,0.3077,,0,21.7984
4.7942,0.0200,running,1,2.0000,2.0000,1.8180,1.8180,13063755,13300513,962.6652,962.7586,1100,1092,1.8180,0.0000,-0.0017,0.3024,,0,19.9901
4.8141,0.0199,running,1,2.0000,2.0000,1.8239,1.8241,13074955,13312194,947.0257,945.5157,1100,1092,1.8240,0.0000,0.0279,0.2975,,0,19.8691
4.8354,0.0223,running,1,2.0000,2.0000,1.8306,1.8305,13087714,13324351,928.8884,929.3851,1100,1092,1.8305,0.0000,-0.0092,0.2918,,0,22.3270
4.8560,0.0202,running,1,2.0000,2.0000,1.8366,1.8366,13099230,13335903,912.2085,912.5852,1100,1092,1.8366,0.0000,-0.0070,0.2866,,0,20.2165
4.8900,0.0332,running,1,2.0000,2.0000,1.8461,1.8463,13117347,13354585,885.3318,883.8251,912,911,1.8462,0.0000,0.0278,0.2781,,0,33.1613
4.9125,0.0204,running,1,2.0000,2.0000,1.8519,1.8524,13128470,13366239,868.4187,865.1420,912,911,1.8522,0.0000,0.0606,0.2728,,0,20.4041
4.9317,0.0210,running,1,2.0000,2.0000,1.8577,1.8581,13139559,13376989,851.2229,849.0762,912,911,1.8579,0.0000,0.0397,0.2674,,0,21.0151
4.9520,0.0212,running,1,2.0000,2.0000,1.8635,1.8635,13150586,13387298,833.7716,834.0182,912,911,1.8635,0.0000,-0.0046,0.2619,,0,21.1563
4.9742,0.0225,running,1,2.0000,2.0000,1.8694,1.8694,13161780,13398565,815.6742,815.6775,912,911,1.8694,0.0000,-0.0001,0.2563,,0,22.5374
4.9951,0.0199,running,1,2.0000,2.0000,1.8748,1.8747,13172126,13408840,798.5831,798.8231,912,911,1.8748,0.0000,-0.0044,0.2509,,0,19.8809
5.0152,0.0200,running,1,2.0000,2.0000,1.8796,1.8799,13181360,13418710,783.0141,781.1341,912,911,1.8798,0.0000,0.0347,0.2460,,0,20.0448
5.0357,0.0207,running,1,2.0000,2.0000,1.8850,1.8850,13191554,13428383,765.4587,765.3154,912,911,1.8850,0.0000,0.0026,0.2405,,0,20.6680
5.0552,0.0199,running,1,2.0000,2.0000,1.8897,1.8897,13200592,13437431,749.5503,749.3737,912,911,1.8897,0.0000,0.0033,0.2355,,0,19.8942
5.0746,0.0199,running,1,2.0000,2.0000,1.8943,1.8944,13209456,13446315,733.6132,733.3699,912,911,1.8943,0.0000,0.0045,0.2305,,0,19.9319
5.1079,0.0323,running,1,2.0000,2.0000,1.9018,1.9019,13223779,13460676,707.1023,706.7323,739,731,1.9019,0.0000,0.0068,0.2221,,0,32.2947
5.1302,0.0201,running,1,2.0000,2.0000,1.9064,1.9069,13232466,13470184,690.5276,687.4209,739,731,1.9066,0.0000,0.0574,0.2169,,0,20.1460
5.1490,0.0200,running,1,2.0000,2.0000,1.9108,1.9109,13240889,13477812,674.0675,673.6109,739,731,1.9108,0.0000,0.0084,0.2118,,0,20.0477
5.1709,0.0218,running,1,2.0000,2.0000,1.9155,1.9160,13249802,13487589,656.2004,652.8638,739,731,1.9157,0.0000,0.0617,0.2062,,0,21.8302
5.1907,0.0201,running,1,2.0000,2.0000,1.9197,1.9201,13257861,13495425,639.6158,637.0225,739,731,1.9199,0.0000,0.0479,0.2009,,0,20.1020
5.2107,0.0200,running,1,2.0000,2.0000,1.9241,1.9241,13266286,13503132,621.8052,621.6052,739,731,1.9241,0.0000,0.0037,0.1953,,0,19.9710
5.2317,0.0203,running,1,2.0000,2.0000,1.9278,1.9283,13273324,13511080,606.5259,603.2926,739,731,1.9280,0.0000,0.0598,0.1905,,0,20.2753
5.2509,0.0199,running,1,2.0000,2.0000,1.9316,1.9320,13280603,13518153,590.3076,587.7609,739,731,1.9318,0.0000,0.0471,0.1855,,0,19.9136
5.2737,0.0244,running,1,2.0000,2.0000,1.9362,1.9362,13289515,13526288,569.8225,569.8658,739,731,1.9362,0.0000,-0.0008,0.1790,,0,24.4172
5.2927,0.0170,running,1,2.0000,2.0000,1.9395,1.9397,13295773,13532869,554.9862,553.9529,739,731,1.9396,0.0000,0.0191,0.1744,,0,17.0378
5.3247,0.0342,running,1,2.0000,2.0000,1.9453,1.9453,13306848,13543641,527.7086,527.6853,563,555,1.9453,0.0000,0.0004,0.1658,,0,34.1551
5.3479,0.0201,running,1,2.0000,2.0000,1.9487,1.9489,13313391,13550537,510.9093,509.7093,563,555,1.9488,0.0000,0.0222,0.1605,,0,20.1178
5.3658,0.0200,running,1,2.0000,2.0000,1.9520,1.9522,13319646,13556723,494.3161,493.3461,563,555,1.9521,0.0000,0.0179,0.1553,,0,20.0070
5.3857,0.0206,running,1,2.0000,2.0000,1.9553,1.9553,13325955,13562757,476.9951,476.9418,563,555,1.9553,0.0000,0.0010,0.1499,,0,20.5710
5.4078,0.0201,running,1,2.0000,2.0000,1.9583,1.9584,13331724,13568517,460.5870,460.5636,563,555,1.9583,0.0000,0.0004,0.1447,,0,20.1317
5.4286,0.0201,running,1,2.0000,2.0000,1.9613,1.9615,13337386,13574492,443.8938,442.8271,563,555,1.9614,0.0000,0.0197,0.1395,,0,20.0838
5.4481,0.0207,running,1,2.0000,2.0000,1.9643,1.9644,13343030,13580061,426.6041,425.7874,563,555,1.9643,0.0001,0.0151,0.1340,,0,20.7242
5.4689,0.0202,running,1,2.0000,2.0000,1.9670,1.9673,13348320,13585545,409.7369,408.2736,563,555,1.9672,0.0001,0.0270,0.1287,,0,20.1826
5.4900,0.0220,running,1,2.0000,2.0000,1.9700,1.9701,13353978,13590990,390.8917,390.1384,563,555,1.9701,0.0001,0.0139,0.1228,,0,21.9920
5.5107,0.0201,running,1,2.0000,2.0000,1.9725,1.9727,13358683,13595957,374.4993,372.8726,563,555,1.9726,0.0001,0.0301,0.1177,,0,20.0513
5.5415,0.0328,running,1,2.0000,2.0000,1.9764,1.9764,13366207,13602946,346.6781,346.8347,382,376,1.9764,0.0001,-0.0029,0.1089,,0,32.8203
5.5979,0.0555,running,1,2.0000,2.0000,1.9825,1.9825,13377934,13614637,298.1840,298.4607,382,376,1.9825,0.0001,-0.0051,0.0937,,0,55.5081
5.6204,0.0233,running,1,2.0000,2.0000,1.9850,1.9850,13382611,13619366,276.4809,276.5842,382,376,1.9850,0.0001,-0.0019,0.0869,,0,23.3279
5.6390,0.0169,running,1,2.0000,2.0000,1.9865,1.9865,13385541,13622330,261.9701,261.9601,382,376,1.9865,0.0001,0.0002,0.0823,,0,16.8696
5.6592,0.0203,running,1,2.0000,2.0000,1.9882,1.9884,13388824,13625979,244.6910,243.4610,382,376,1.9883,0.0001,0.0227,0.0769,,0,20.2546
5.6792,0.0200,running,1,2.0000,2.0000,1.9899,1.9900,13391899,13629013,227.3185,226.2251,382,376,1.9899,0.0001,0.0202,0.0714,,0,19.9832
5.7000,0.0202,running,1,2.0000,2.0000,1.9915,1.9916,13394984,13631935,208.4395,207.8895,382,376,1.9915,0.0001,0.0102,0.0655,,0,20.2243
5.7207,0.0211,running,1,2.0000,2.0000,1.9928,1.9929,13397531,13634576,191.4550,190.5917,382,376,1.9929,0.0001,0.0160,0.0601,,0,21.1326
5.7517,0.0330,running,1,2.0000,2.0000,1.9948,1.9948,13401404,13638207,162.2560,162.1994,198,192,1.9948,0.0001,0.0010,0.0510,,0,33.0463
5.7757,0.0230,running,1,2.0000,2.0000,1.9961,1.9961,13403859,13640703,140.6427,140.4493,198,192,1.9961,0.0001,0.0036,0.0442,,0,22.9654
5.7959,0.0201,running,1,2.0000,2.0000,1.9971,1.9971,13405713,13642574,121.8046,121.5546,198,192,1.9971,0.0001,0.0046,0.0383,,0,20.1005
5.8157,0.0199,running,1,2.0000,2.0000,1.9979,1.9980,13407333,13644256,102.5493,102.0926,198,192,1.9980,0.0001,0.0084,0.0322,,0,19.9318
5.8371,0.0207,running,1,2.0000,2.0000,1.9987,1.9987,13408727,13645657,82.4562,81.9762,198,192,1.9987,0.0001,0.0089,0.0259,,0,20.6556
5.8575,0.0203,settling,1,2.0000,2.0000,1.9993,1.9993,13409889,13646811,0.0000,0.0000,198,192,1.9993,0.0001,0.0084,0.0000,,0,20.3063
5.8757,0.0200,settling,1,2.0000,2.0000,1.9997,1.9998,13410778,13647653,0.0000,0.0000,198,192,1.9998,0.0001,0.0055,0.0000,,0,20.0015
5.8971,0.0202,settling,1,2.0000,2.0000,2.0000,2.0000,13411198,13648115,0.0000,0.0000,198,192,2.0000,0.0001,0.0081,0.0000,,0,20.2028
5.9160,0.0200,settling,1,2.0000,2.0000,2.0000,2.0001,13411222,13648166,0.0000,0.0000,198,192,2.0000,0.0001,0.0097,0.0000,,0,20.0487
5.9372,0.0202,settling,1,2.0000,2.0000,2.0000,2.0001,13411224,13648175,0.0000,0.0000,198,192,2.0000,0.0001,0.0102,0.0000,,0,20.1820
5.9622,0.0262,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648157,0.0000,0.0000,0,-1,2.0000,0.0001,0.0092,0.0000,,0,26.2392
5.9822,0.0199,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648138,0.0000,0.0000,0,-1,2.0000,0.0001,0.0080,0.0000,,0,19.8545
6.0025,0.0204,settling,1,2.0000,2.0000,2.0000,2.0000,13411224,13648120,0.0000,0.0000,0,-1,2.0000,0.0001,0.0068,0.0000,,0,20.3901
6.0225,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411217,13648113,0.0000,0.0000,0,-1,2.0000,0.0001,0.0068,0.0000,,0,20.0099
6.0424,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648116,0.0000,0.0000,0,-1,2.0000,0.0001,0.0067,0.0000,,0,20.0135
6.0632,0.0203,settling,1,2.0000,2.0000,2.0000,2.0000,13411219,13648117,0.0000,0.0000,0,-1,2.0000,0.0001,0.0069,0.0000,,0,20.2965
6.0830,0.0202,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648116,0.0000,0.0000,0,-1,2.0000,0.0001,0.0067,0.0000,,0,20.1560
6.1034,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648114,0.0000,0.0000,0,-1,2.0000,0.0001,0.0065,0.0000,,0,19.9828
6.1232,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648117,0.0000,0.0000,0,-1,2.0000,0.0001,0.0067,0.0000,,0,20.0329
6.1432,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648117,0.0000,0.0000,0,-1,2.0000,0.0001,0.0068,0.0000,,0,20.1424
6.1656,0.0220,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648114,0.0000,0.0000,0,0,2.0000,0.0001,0.0065,0.0000,,0,21.9880
6.1852,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648117,0.0000,0.0000,0,0,2.0000,0.0001,0.0067,0.0000,,0,20.0633
6.2055,0.0202,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648117,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.1762
6.2257,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648118,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.1118
6.2454,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411223,13648118,0.0000,0.0000,0,0,2.0000,0.0001,0.0067,0.0000,,0,19.9605
6.2673,0.0203,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0070,0.0000,,0,20.3187
6.2857,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0070,0.0000,,0,20.0140
6.3072,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648119,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.1096
6.3260,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0069,0.0000,,0,20.0799
6.3471,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648119,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.1225
6.3708,0.0225,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0069,0.0000,,0,22.5262
6.3897,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411221,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0070,0.0000,,0,20.1454
6.4097,0.0200,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648118,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.0499
6.4300,0.0201,settling,1,2.0000,2.0000,2.0000,2.0000,13411222,13648118,0.0000,0.0000,0,0,2.0000,0.0001,0.0068,0.0000,,0,20.0993
6.4502,0.0200,done,1,2.0000,2.0000,2.0000,2.0000,13411222,13648120,0.0000,0.0000,0,0,2.0000,0.0001,0.0069,0.0000,,0,20.0043
