# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
5.8493,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0055,0.0158,64.1241,1200.0000,1123.6585,1148.0933,1.0000,1116,1162,1,1,,1847,1847,20.1422,left
5.8693,0.0200,run,-5.0000,5.0000,-0.0213,-0.0000,0.0039,0.0174,62.7348,1200.0000,1123.8302,1150.7002,1.0000,1116,1162,1,1,,1847,1847,20.0230,left
5.8897,0.0204,run,-5.0000,5.0000,-0.0213,-0.0000,0.0028,0.0185,61.1293,1200.0000,1124.5549,1153.1866,1.0000,1116,1162,1,1,,1847,1847,20.3953,left
5.9096,0.0199,run,-5.0000,5.0000,-0.0213,-0.0000,0.0020,0.0193,59.5150,1200.0000,1125.5544,1155.4157,1.0000,1122,1149,1,1,,1847,1847,19.8996,left
5.9297,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0014,0.0199,57.9246,1200.0000,1126.7024,1157.4483,1.0000,1122,1149,1,1,,1847,1847,20.0607,left
5.9497,0.0200,run,-5.0000,5.0000,-0.0213,-0.0000,0.0010,0.0203,56.4232,1200.0000,1127.8883,1159.2652,1.0000,1122,1149,1,1,,1847,1847,20.0457,left
5.9697,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0007,0.0206,55.0307,1200.0000,1129.0548,1160.8838,1.0000,1122,1149,1,1,,1847,1847,20.1455,left
5.9900,0.0202,run,-5.0000,5.0000,-0.0213,-0.0000,0.0005,0.0208,53.7658,1200.0000,1130.1586,1162.3099,1.0000,1122,1149,1,1,,1847,1847,20.1619,left
6.0101,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0004,0.0209,52.6338,1200.0000,1131.1758,1163.5565,1.0000,1122,1149,1,1,,1847,1847,20.1179,left
6.0323,0.0222,run,-5.0000,5.0000,-0.0213,-0.0000,0.0003,0.0210,51.5375,1200.0000,1132.1845,1164.7405,1.0000,1122,1149,1,1,,1847,1847,22.1979,left
6.0505,0.0181,run,-5.0000,5.0000,-0.0213,-0.0000,0.0002,0.0211,50.7376,1200.0000,1132.9318,1165.5930,1.0000,1122,1149,1,1,,1847,1847,18.1472,left
6.0706,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0001,0.0212,49.9598,1200.0000,1133.6681,1166.4123,1.0000,1122,1149,1,1,,1847,1847,20.1145,left
6.0908,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0001,0.0212,49.2796,1200.0000,1134.3186,1167.1221,1.0000,1122,1149,1,1,,1847,1847,20.1442,left
6.1183,0.0275,run,-5.0000,5.0000,-0.0213,-0.0000,0.0001,0.0212,48.5091,1200.0000,1135.0630,1167.9188,1.0000,1136,1167,1,1,,1847,1847,27.5021,left
6.1383,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0000,0.0213,48.0211,1200.0000,1135.5374,1168.4205,1.0000,1136,1167,1,1,,1847,1847,20.0827,left
6.1584,0.0201,run,-5.0000,5.0000,-0.0213,-0.0000,0.0000,0.0213,47.5988,1200.0000,1135.9500,1168.8524,1.0000,1136,1167,1,1,,1847,1847,20.0772,left
6.1784,0.0200,run,-5.0000,5.0000,-0.0213,-0.0000,0.0000,0.0213,47.2346,1200.0000,1136.3072,1169.2235,1.0000,1136,1167,1,1,,1847,1847,20.0334,left
6.1987,0.0203,run,-5.0000,5.0000,-0.0213,-0.0000,0.0000,0.0213,46.9171,1200.0000,1136.6198,1169.5461,1.0000,1136,1167,1,1,,1847,1847,20.2806,left
6.2187,0.0200,run,-5.0000,5.0000,-0.0213,-0.0000,0.0000,0.0213,46.6472,1200.0000,1136.8862,1169.8194,1.0000,1136,1167,1,1,,1847,1847,19.9900,left
6.2386,0.0200,run,-4.0000,4.0000,-0.0170,-0.0000,0.0134,0.0036,49.7192,1200.0000,1147.4972,1153.0644,1.0000,1136,1167,1,1,,1847,1847,19.9763,left
6.2590,0.0203,run,-4.0000,4.0000,-0.0170,-0.0000,0.0096,0.0075,51.0450,1200.0000,1143.1703,1154.7397,1.0000,1136,1167,1,1,,1847,1847,20.2896,left
6.2790,0.0200,run,-4.0000,4.0000,-0.0170,-0.0000,0.0068,0.0102,51.2301,1200.0000,1140.8694,1156.6704,1.0000,1136,1167,1,1,,1847,1847,20.0362,left
6.2990,0.0201,run,-4.0000,4.0000,-0.0170,-0.0000,0.0049,0.0122,50.7193,1200.0000,1139.8690,1158.6924,1.0000,1136,1167,1,1,,1847,1847,20.0508,left
6.3190,0.0201,run,-4.0000,4.0000,-0.0170,-0.0000,0.0035,0.0136,49.7985,1200.0000,1139.7075,1160.6955,1.0000,1140,1159,1,1,,1847,1847,20.1432,left
6.3394,0.0202,run,-4.0000,4.0000,-0.0170,-0.0000,0.0025,0.0146,48.6642,1200.0000,1140.0691,1162.6024,1.0000,1140,1159,1,1,,1847,1847,20.1878,left
6.3598,0.0203,run,-4.0000,4.0000,-0.0170,-0.0000,0.0018,0.0153,47.4431,1200.0000,1140.7382,1164.3755,1.0000,1140,1159,1,1,,1847,1847,20.2695,left
6.3795,0.0199,run,-4.0000,4.0000,-0.0170,-0.0000,0.0013,0.0158,46.2468,1200.0000,1141.5475,1165.9588,1.0000,1140,1159,1,1,,1847,1847,19.8537,left
6.3996,0.0201,run,-4.0000,4.0000,-0.0170,-0.0000,0.0009,0.0161,45.0844,1200.0000,1142.4303,1167.4009,1.0000,1140,1159,1,1,,1847,1847,20.1184,left
6.4197,0.0201,run,-4.0000,4.0000,-0.0170,-0.0000,0.0006,0.0164,44.0014,1200.0000,1143.3140,1168.6831,1.0000,1140,1159,1,1,,1847,1847,20.0947,left
6.4398,0.0201,run,-3.0000,3.0000,-0.0128,-0.0000,0.0139,-0.0011,46.3245,1200.0000,1154.5140,1152.8369,1.0000,1140,1159,1,1,,1847,1847,20.1128,left
6.4597,0.0200,run,-3.0000,3.0000,-0.0128,-0.0000,0.0099,0.0029,46.9500,1200.0000,1150.8237,1155.2764,1.0000,1140,1159,1,1,,1847,1847,20.0087,left
6.4801,0.0202,run,-3.0000,3.0000,-0.0128,-0.0000,0.0070,0.0057,46.5062,1200.0000,1149.0613,1157.9263,1.0000,1140,1159,1,1,,1847,1847,20.2297,left
6.5002,0.0201,run,-3.0000,3.0000,-0.0128,-0.0000,0.0050,0.0078,45.4321,1200.0000,1148.5701,1160.5656,1.0000,1140,1159,1,1,,1847,1847,20.1319,left
6.5203,0.0201,run,-3.0000,3.0000,-0.0128,-0.0000,0.0036,0.0092,44.0198,1200.0000,1148.8683,1163.0922,1.0000,1148,1157,1,1,,1847,1847,20.0870,left
6.5404,0.0201,run,-2.0000,2.0000,-0.0085,-0.0000,0.0160,-0.0075,45.7700,1200.0000,1159.9970,1148.4629,1.0000,1148,1157,1,1,,1847,1847,20.0602,left
6.5604,0.0201,run,-2.0000,2.0000,-0.0085,-0.0000,0.0114,-0.0029,45.7004,1200.0000,1156.5263,1152.0728,1.0000,1148,1157,1,1,,1847,1847,20.0769,left
6.5805,0.0201,run,-2.0000,2.0000,-0.0085,-0.0000,0.0081,0.0004,44.5192,1200.0000,1155.1803,1155.7814,1.0000,1148,1157,1,1,,1847,1847,20.0908,left
6.6006,0.0201,run,-2.0000,2.0000,-0.0085,-0.0000,0.0058,0.0027,42.7046,1200.0000,1155.1905,1159.4004,1.0000,1148,1157,1,1,,1847,1847,20.1157,left
6.6206,0.0200,run,-1.0000,1.0000,-0.0043,-0.0000,0.0176,-0.0133,43.8965,1200.0000,1166.3921,1145.8149,1.0000,1148,1157,1,1,,1847,1847,20.0359,left
6.6406,0.0200,run,-1.0000,1.0000,-0.0043,-0.0000,0.0125,-0.0083,43.1980,1200.0000,1163.2056,1150.3984,1.0000,1148,1157,1,1,,1847,1847,20.0282,left
6.6609,0.0202,run,-41.0000,41.0000,-0.1747,-0.0000,-0.5265,0.7012,114.8448,1200.0000,542.8016,1627.5089,1.0000,1148,1157,1,2,slew,1847,1847,20.2223,left
6.6809,0.0200,run,-76.0000,76.0000,-0.3238,-0.0000,-0.8462,1.1700,175.5550,1200.0000,119.4862,1929.4039,1.0000,1148,1157,1,2,,1847,1847,19.9899,left
6.7011,0.0202,run,-79.0000,79.0000,-0.3365,-0.0000,-0.6428,0.9793,228.0817,1200.0000,214.3993,1729.4373,1.0000,1148,1157,1,2,,1847,1847,20.2079,left
6.7238,0.0227,run,-79.0000,79.0000,-0.3365,-0.0000,-0.4421,0.7786,277.6970,1200.0000,320.0253,1524.5807,1.0000,1047,1229,1,2,,823,823,22.6983,left
6.7439,0.0200,run,-79.0000,79.0000,-0.3365,-0.0000,-0.3157,0.6522,315.2138,1200.0000,380.3108,1389.2617,1.0000,1047,1229,1,2,,823,823,20.0280,left
6.7639,0.0201,run,-79.0000,79.0000,-0.3365,-0.0000,-0.2252,0.5617,347.4502,1200.0000,418.0601,1287.0394,1.0000,1047,1229,1,2,,823,823,20.0903,left
6.7840,0.0201,run,-78.0000,78.0000,-0.3323,-0.0000,-0.1472,0.4794,375.0968,1200.0000,454.0533,1195.7531,1.0000,1047,1229,1,2,,823,823,20.1184,left
6.8041,0.0201,run,-77.0000,77.0000,-0.3280,-0.0000,-0.0916,0.4196,398.7452,1200.0000,476.7019,1125.8077,1.0000,1047,1229,1,2,,823,823,20.0900,left
6.8241,0.0200,run,-76.0000,76.0000,-0.3238,-0.0000,-0.0519,0.3757,418.9657,1200.0000,490.4284,1071.6403,1.0000,1047,1229,1,2,,823,823,20.0476,left
6.8446,0.0203,run,-75.0000,75.0000,-0.3195,-0.0000,-0.0236,0.3431,436.5035,1200.0000,498.1396,1028.8534,1.0000,1047,1229,1,2,,823,823,20.3344,left
6.8644,0.0199,run,-74.0000,74.0000,-0.3152,-0.0000,-0.0034,0.3186,451.2536,1200.0000,502.2768,995.2160,1.0000,1047,1229,1,2,,823,823,19.9446,left
6.8845,0.0200,run,-73.0000,73.0000,-0.3110,-0.0000,0.0110,0.3000,463.9587,1200.0000,504.0001,968.0825,1.0000,1047,1229,1,2,,823,823,20.0499,left
6.9046,0.0201,run,-73.0000,73.0000,-0.3110,-0.0000,0.0078,0.3031,474.8732,1200.0000,490.6475,959.6060,1.0000,1047,1229,1,2,,823,823,20.1106,left
6.9312,0.0266,run,-71.0000,71.0000,-0.3025,-0.0000,0.0296,0.2728,486.7033,1200.0000,502.2759,924.3176,1.0000,490,962,1,2,,1847,1847,26.6359,left
6.9513,0.0201,run,-70.0000,70.0000,-0.2982,-0.0000,0.0346,0.2636,494.3442,1200.0000,501.7337,909.5778,1.0000,490,962,1,2,,1847,1847,20.0832,left
6.9714,0.0201,run,-69.0000,69.0000,-0.2939,-0.0000,0.0381,0.2559,500.8975,1200.0000,501.1775,897.0274,1.0000,490,962,1,2,,1847,1847,20.1112,left
6.9916,0.0201,run,-68.0000,68.0000,-0.2897,-0.0000,0.0405,0.2492,506.5183,1200.0000,500.7637,886.1998,1.0000,490,962,1,2,,1847,1847,20.1450,left
7.0117,0.0201,run,-66.0000,66.0000,-0.2812,-0.0000,0.0557,0.2254,511.3239,1200.0000,514.2981,863.0542,1.0000,490,962,1,2,,1847,1847,20.1098,left
7.0363,0.0246,run,-65.0000,65.0000,-0.2769,-0.0000,0.0500,0.2269,516.1978,1200.0000,508.2686,859.3359,1.0000,490,962,1,2,,1847,1847,24.5719,left
7.0538,0.0176,run,-64.0000,64.0000,-0.2726,-0.0000,0.0509,0.2217,519.2349,1200.0000,509.2484,852.2817,1.0000,490,962,1,2,,1847,1847,17.5518,left
7.0740,0.0201,run,-63.0000,63.0000,-0.2684,-0.0000,0.0497,0.2187,522.2142,1200.0000,508.6475,846.9241,1.0000,490,962,1,2,,1847,1847,20.1010,left
7.0941,0.0202,run,-62.0000,62.0000,-0.2641,-0.0000,0.0488,0.2153,524.7743,1200.0000,508.6876,841.7638,1.0000,490,962,1,2,,1847,1847,20.1773,left
7.1141,0.0200,run,-61.0000,61.0000,-0.2599,-0.0000,0.0483,0.2116,526.9489,1200.0000,509.4102,836.6920,1.0000,490,962,1,2,,1847,1847,19.9945,left
7.1401,0.0260,run,-59.0000,59.0000,-0.2513,-0.0000,0.0565,0.1949,529.2754,1200.0000,520.0086,821.4406,1.0000,511,838,1,2,,1847,1847,26.0319,left
7.1603,0.0201,run,-59.0000,59.0000,-0.2513,-0.0000,0.0403,0.2111,530.8166,1200.0000,505.9217,832.4451,1.0000,511,838,1,2,,1847,1847,20.1388,left
7.1804,0.0202,run,-57.0000,57.0000,-0.2428,-0.0000,0.0555,0.1873,532.1377,1200.0000,522.9653,812.7594,1.0000,511,838,1,2,,1847,1847,20.1630,left
7.2004,0.0200,run,-57.0000,57.0000,-0.2428,-0.0000,0.0396,0.2032,533.2611,1200.0000,509.5759,823.9019,1.0000,511,838,1,2,,1847,1847,20.0053,left
7.2205,0.0201,run,-56.0000,56.0000,-0.2386,-0.0000,0.0417,0.1969,534.2259,1200.0000,513.5108,818.0374,1.0000,511,838,1,2,,1847,1847,20.0506,left
7.2411,0.0207,run,-55.0000,55.0000,-0.2343,-0.0000,0.0428,0.1915,535.0757,1200.0000,516.7899,813.0587,1.0000,511,838,1,2,,1847,1847,20.7098,left
7.2611,0.0199,run,-54.0000,54.0000,-0.2300,-0.0000,0.0441,0.1860,535.7758,1200.0000,520.3712,808.0773,1.0000,511,838,1,2,,1847,1847,19.8869,left
7.2811,0.0201,run,-53.0000,53.0000,-0.2258,-0.0000,0.0449,0.1809,536.3807,1200.0000,523.6834,803.5553,1.0000,511,838,1,2,,1847,1847,20.0553,left
7.3013,0.0201,run,-52.0000,52.0000,-0.2215,-0.0000,0.0454,0.1761,536.8999,1200.0000,526.8818,799.3184,1.0000,511,838,1,2,,1847,1847,20.0979,left
7.3212,0.0201,run,-51.0000,51.0000,-0.2173,-0.0000,0.0458,0.1715,537.3448,1200.0000,530.0283,795.2821,1.0000,511,838,1,2,,1847,1847,20.1079,left
7.3416,0.0202,run,-50.0000,50.0000,-0.2130,-0.0000,0.0460,0.1670,537.7276,1200.0000,533.0968,791.4480,1.0000,525,792,1,2,,1847,1847,20.2165,left
7.3617,0.0201,run,-49.0000,49.0000,-0.2087,-0.0000,0.0462,0.1625,538.0537,1200.0000,536.2337,787.6588,1.0000,525,792,1,2,,1847,1847,20.1051,left
7.3816,0.0200,run,-48.0000,48.0000,-0.2045,-0.0000,0.0465,0.1580,538.3313,1200.0000,539.4458,783.8917,1.0000,525,792,1,2,,1847,1847,19.9594,left
7.4018,0.0202,run,-47.0000,47.0000,-0.2002,-0.0000,0.0465,0.1537,537.7461,1200.0000,543.3417,781.1660,1.0000,525,792,1,2,,1847,1847,20.1993,left
7.4219,0.0200,run,-46.0000,46.0000,-0.1960,-0.0000,0.0466,0.1494,536.0006,1200.0000,548.4731,779.5256,1.0000,525,792,1,2,,1847,1847,20.0442,left
7.4420,0.0202,run,-45.0000,45.0000,-0.1917,-0.0000,0.0466,0.1451,533.1912,1200.0000,554.5619,779.0557,1.0000,525,792,1,2,,1847,1847,20.2008,left
7.4621,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,0.0467,0.1408,529.5542,1200.0000,561.5756,779.3161,1.0000,525,792,1,2,,1847,1847,20.0205,left
7.4821,0.0200,run,-43.0000,43.0000,-0.1832,-0.0000,0.0468,0.1364,525.1734,1200.0000,569.3063,780.3470,1.0000,525,792,1,2,,1847,1847,20.0271,left
7.5024,0.0203,run,-42.0000,42.0000,-0.1789,-0.0000,0.0466,0.1323,520.0364,1200.0000,577.6468,782.2804,1.0000,525,792,1,2,,1847,1847,20.2807,left
7.5224,0.0200,run,-41.0000,41.0000,-0.1747,-0.0000,0.0468,0.1279,514.4566,1200.0000,586.6154,784.4713,1.0000,525,792,1,2,,1847,1847,19.9721,left
7.5506,0.0282,run,-39.0000,39.0000,-0.1661,-0.0000,0.0539,0.1122,507.9123,1200.0000,605.2922,778.8833,1.0000,584,778,1,2,,1847,1847,28.2182,left
7.5706,0.0200,run,-38.0000,38.0000,-0.1619,-0.0000,0.0519,0.1100,501.9540,1200.0000,612.9920,783.0999,1.0000,584,778,1,2,,1847,1847,20.0392,left
7.5906,0.0200,run,-37.0000,37.0000,-0.1576,-0.0000,0.0505,0.1071,495.0738,1200.0000,622.0628,787.7895,1.0000,584,778,1,2,,1847,1847,20.0311,left
7.6108,0.0202,run,-36.0000,36.0000,-0.1534,-0.0000,0.0494,0.1040,487.4703,1200.0000,632.1043,792.9551,1.0000,584,778,1,2,,1847,1847,20.1568,left
7.6320,0.0213,run,-35.0000,35.0000,-0.1491,-0.0000,0.0478,0.1013,478.7428,1200.0000,642.9299,799.5846,1.0000,584,778,1,2,,1847,1847,21.2683,left
7.6519,0.0199,run,-34.0000,34.0000,-0.1448,-0.0000,0.0477,0.0971,470.4268,1200.0000,654.4329,804.7134,1.0000,584,778,1,2,,1847,1847,19.8546,left
7.6719,0.0200,run,-33.0000,33.0000,-0.1406,-0.0000,0.0475,0.0931,461.8749,1200.0000,666.1103,810.1398,1.0000,584,778,1,2,,1847,1847,20.0301,left
7.6920,0.0201,run,-32.0000,32.0000,-0.1363,-0.0000,0.0473,0.0890,453.1614,1200.0000,677.9597,815.7176,1.0000,584,778,1,2,,1847,1847,20.1032,left
7.7120,0.0201,run,-31.0000,31.0000,-0.1321,-0.0000,0.0472,0.0849,444.3856,1200.0000,689.9422,821.2866,1.0000,584,778,1,2,,1847,1847,20.0547,left
7.7324,0.0203,run,-29.0000,29.0000,-0.1235,-0.0000,0.0603,0.0632,438.7383,1200.0000,712.3434,810.1800,1.0000,584,778,1,2,,1847,1847,20.2830,left
7.7600,0.0276,run,-28.0000,28.0000,-0.1193,-0.0000,0.0509,0.0683,426.6038,1200.0000,720.5335,826.2589,1.0000,697,817,1,2,,823,1847,27.6414,left
7.7801,0.0201,run,-27.0000,27.0000,-0.1150,-0.0000,0.0498,0.0653,417.3644,1200.0000,732.1605,833.1107,1.0000,697,817,1,2,,823,1847,20.0680,left
7.8004,0.0202,run,-26.0000,26.0000,-0.1108,-0.0000,0.0488,0.0619,407.7654,1200.0000,744.3178,840.1513,1.0000,697,817,1,2,,823,1847,20.2334,left
7.8205,0.0201,run,-25.0000,25.0000,-0.1065,-0.0000,0.0482,0.0583,398.1130,1200.0000,756.8181,846.9559,1.0000,697,817,1,2,,823,1847,20.0880,left
7.8403,0.0199,run,-24.0000,24.0000,-0.1022,-0.0000,0.0479,0.0543,388.5259,1200.0000,769.4739,853.4743,1.0000,697,817,1,2,,823,1847,19.9129,left
7.8606,0.0203,run,-23.0000,23.0000,-0.0980,-0.0000,0.0475,0.0505,378.7063,1200.0000,782.2278,860.3597,1.0000,697,817,1,2,,823,1847,20.2915,left
7.8806,0.0200,run,-22.0000,22.0000,-0.0937,-0.0000,0.0473,0.0464,369.0888,1200.0000,795.0441,866.7783,1.0000,697,817,1,2,,823,1847,19.9837,left
7.9007,0.0201,run,-21.0000,21.0000,-0.0895,-0.0000,0.0472,0.0423,359.4326,1200.0000,807.8482,873.2866,1.0000,697,817,1,2,,823,1847,20.1342,left
7.9209,0.0201,run,-20.0000,20.0000,-0.0852,-0.0000,0.0470,0.0382,349.8434,1200.0000,820.6432,879.6699,1.0000,697,817,1,2,,823,1847,20.1039,left
7.9409,0.0200,run,-19.0000,19.0000,-0.0809,-0.0000,0.0470,0.0339,340.3519,1200.0000,833.4000,885.8963,1.0000,697,817,1,2,,823,1847,20.0388,left
7.9686,0.0278,run,-18.0000,18.0000,-0.0767,-0.0000,0.0423,0.0344,325.8699,1200.0000,847.5459,900.7142,1.0000,834,882,1,2,,1847,1847,27.7638,left
7.9888,0.0201,run,-17.0000,17.0000,-0.0724,-0.0000,0.0436,0.0288,316.0281,1200.0000,861.6640,906.2798,1.0000,834,882,1,2,,1847,1847,20.1143,left
8.0090,0.0202,run,-16.0000,16.0000,-0.0682,-0.0000,0.0445,0.0237,306.5904,1200.0000,875.0747,911.7444,1.0000,834,882,1,2,,1847,1847,20.1588,left
8.0288,0.0199,run,-16.0000,16.0000,-0.0682,-0.0000,0.0318,0.0364,294.2649,1200.0000,877.5978,933.8724,1.0000,834,882,1,2,,1847,1847,19.9366,left
8.0492,0.0203,run,-15.0000,15.0000,-0.0639,-0.0000,0.0360,0.0279,283.6941,1200.0000,894.7158,937.8960,1.0000,834,882,1,2,,1847,1847,20.2786,left
8.0692,0.0200,run,-15.0000,15.0000,-0.0639,-0.0000,0.0257,0.0382,271.2296,1200.0000,899.2218,958.3190,1.0000,834,882,1,2,,1847,1847,20.0187,left
8.0892,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,0.0317,0.0279,261.3039,1200.0000,917.1216,960.2706,1.0000,834,882,1,2,,1847,1847,20.0816,left
8.1094,0.0202,run,-14.0000,14.0000,-0.0596,-0.0000,0.0226,0.0370,249.6378,1200.0000,921.7339,978.9906,1.0000,834,882,1,2,,1847,1847,20.1504,left
8.1295,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,0.0161,0.0435,237.4649,1200.0000,928.8949,996.1752,1.0000,834,882,1,2,,1847,1847,20.0620,left
8.1498,0.0202,run,-13.0000,13.0000,-0.0554,-0.0000,0.0249,0.0305,228.7134,1200.0000,947.7159,994.8572,1.0000,834,882,1,2,,1847,1847,20.1586,left
8.1755,0.0259,run,-13.0000,13.0000,-0.0554,-0.0000,0.0164,0.0390,215.8489,1200.0000,954.0046,1014.2976,1.0000,940,994,1,2,,823,1847,25.9103,left
8.1956,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,0.0117,0.0437,205.6901,1200.0000,960.5261,1028.0938,1.0000,940,994,1,2,,823,1847,20.0908,left
8.2159,0.0202,run,-13.0000,13.0000,-0.0554,-0.0000,0.0083,0.0470,195.7854,1200.0000,967.8258,1040.6034,1.0000,940,994,1,2,,823,1847,20.2020,left
8.2389,0.0231,run,-12.0000,12.0000,-0.0511,-0.0000,0.0186,0.0326,188.7890,1200.0000,986.0280,1036.3940,1.0000,940,994,1,2,,823,1847,23.0918,left
8.2567,0.0178,run,-12.0000,12.0000,-0.0511,-0.0000,0.0137,0.0374,182.5826,1200.0000,988.4635,1046.3713,1.0000,940,994,1,2,,823,1847,17.8087,left
8.2768,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0036,0.0590,174.4291,1200.0000,979.9139,1071.2280,1.0000,940,994,1,2,,823,1847,20.0912,left
8.2972,0.0202,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0026,0.0580,167.0518,1200.0000,988.1028,1077.7937,1.0000,940,994,1,2,,823,1847,20.1962,left
8.3171,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0019,0.0572,160.5079,1200.0000,995.2227,1083.7614,1.0000,940,994,1,2,,823,1847,20.0975,left
8.3373,0.0202,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0013,0.0567,154.7068,1200.0000,1001.4355,1089.1508,1.0000,940,994,1,2,,823,1847,20.1511,left
8.3573,0.0200,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0009,0.0563,149.6394,1200.0000,1006.7950,1093.9262,1.0000,940,994,1,2,,823,1847,20.0150,left
8.3840,0.0267,run,-14.0000,14.0000,-0.0596,-0.0000,-0.0129,0.0725,150.9426,1200.0000,992.9760,1105.1387,1.0000,1011,1092,1,2,,1847,1847,26.7380,left
8.4042,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,-0.0092,0.0688,150.5126,1200.0000,996.2631,1102.7117,1.0000,1011,1092,1,2,,1847,1847,20.1394,left
8.4242,0.0200,run,-14.0000,14.0000,-0.0596,-0.0000,-0.0065,0.0662,149.2466,1200.0000,999.5590,1101.9477,1.0000,1011,1092,1,2,,1847,1847,20.0463,left
8.4444,0.0202,run,-15.0000,15.0000,-0.0639,-0.0000,-0.0181,0.0820,153.4194,1200.0000,983.1899,1109.9712,1.0000,1011,1092,1,2,,1847,1847,20.1956,left
8.4642,0.0199,run,-15.0000,15.0000,-0.0639,-0.0000,-0.0129,0.0768,155.1968,1200.0000,985.3931,1104.2134,1.0000,1011,1092,1,2,,1847,1847,19.9346,left
8.4846,0.0203,run,-15.0000,15.0000,-0.0639,-0.0000,-0.0092,0.0731,155.4549,1200.0000,988.0154,1101.0749,1.0000,1011,1092,1,2,,1847,1847,20.2742,left
8.5048,0.0201,run,-16.0000,16.0000,-0.0682,-0.0000,-0.0199,0.0881,160.6712,1200.0000,971.1782,1107.4793,1.0000,1011,1092,1,2,,1847,1847,20.1434,left
8.5247,0.0200,run,-16.0000,16.0000,-0.0682,-0.0000,-0.0143,0.0824,163.1609,1200.0000,973.0934,1100.5847,1.0000,1011,1092,1,2,,1847,1847,19.9779,left
8.5450,0.0202,run,-17.0000,17.0000,-0.0724,-0.0000,-0.0235,0.0960,169.8163,1200.0000,955.9586,1104.4088,1.0000,1011,1092,1,2,,1847,1847,20.2027,left
8.5650,0.0201,run,-18.0000,18.0000,-0.0767,-0.0000,-0.0302,0.1069,179.0557,1200.0000,938.2591,1103.6295,1.0000,1011,1092,1,2,,1847,1847,20.0582,left
8.5893,0.0243,run,-18.0000,18.0000,-0.0767,-0.0000,-0.0203,0.0970,184.3790,1200.0000,940.5762,1090.6658,1.0000,956,1103,1,2,,823,1847,24.2808,left
8.6094,0.0202,run,-19.0000,19.0000,-0.0809,-0.0000,-0.0279,0.1088,192.0591,1200.0000,923.7603,1092.1215,1.0000,956,1103,1,2,,823,1847,20.1653,left
8.6296,0.0201,run,-19.0000,19.0000,-0.0809,-0.0000,-0.0199,0.1008,195.8700,1200.0000,926.1364,1082.1236,1.0000,956,1103,1,2,,823,1847,20.1046,left
8.6501,0.0205,run,-20.0000,20.0000,-0.0852,-0.0000,-0.0274,0.1126,203.1416,1200.0000,909.7366,1083.9802,1.0000,956,1103,1,2,,823,1847,20.5194,left
8.6697,0.0196,run,-21.0000,21.0000,-0.0895,-0.0000,-0.0332,0.1227,212.3190,1200.0000,892.7943,1082.5677,1.0000,956,1103,1,2,,823,1847,19.6026,left
8.6898,0.0202,run,-21.0000,21.0000,-0.0895,-0.0000,-0.0237,0.1131,217.1132,1200.0000,895.3797,1070.3939,1.0000,956,1103,1,2,,823,1847,20.1512,left
8.7099,0.0201,run,-22.0000,22.0000,-0.0937,-0.0000,-0.0303,0.1240,224.7690,1200.0000,879.2968,1071.1652,1.0000,956,1103,1,2,,823,1847,20.0698,left
8.7299,0.0201,run,-23.0000,23.0000,-0.0980,-0.0000,-0.0350,0.1330,234.2429,1200.0000,862.8687,1068.6456,1.0000,956,1103,1,2,,823,1847,20.0773,left
8.7501,0.0201,run,-23.0000,23.0000,-0.0980,-0.0000,-0.0250,0.1230,238.9183,1200.0000,865.9701,1056.1934,1.0000,956,1103,1,2,,823,1847,20.1212,left
8.7701,0.0200,run,-24.0000,24.0000,-0.1022,-0.0000,-0.0313,0.1335,246.3457,1200.0000,850.3975,1056.9111,1.0000,956,1103,1,2,,823,1847,20.0450,left
8.7957,0.0256,run,-25.0000,25.0000,-0.1065,-0.0000,-0.0331,0.1396,256.5255,1200.0000,835.4929,1051.4560,1.0000,851,1057,1,2,,1847,1847,25.6047,left
8.8158,0.0201,run,-26.0000,26.0000,-0.1108,-0.0000,-0.0370,0.1478,266.0106,1200.0000,819.6890,1048.2898,1.0000,851,1057,1,2,,1847,1847,20.1163,left
