# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
1.1953,0.0200,run,-3.0000,3.0000,-0.0159,-0.0000,0.0065,0.0094,32.8541,982.2414,942.1161,956.6586,1.0000,908,908,1,1,,823,1847,19.9662,left,1,17.2224
1.2157,0.0203,run,-3.0000,3.0000,-0.0163,-0.0000,0.0048,0.0115,31.7576,982.0147,941.3932,959.1210,1.0000,908,908,1,1,,823,1847,20.2660,left,1,17.5974
1.2358,0.0200,run,-3.0000,3.0000,-0.0166,-0.0000,0.0036,0.0130,30.6922,980.1841,939.4083,959.5754,1.0000,908,908,1,1,,823,1847,20.0400,left,1,17.9506
1.2561,0.0202,run,-3.0000,3.0000,-0.0169,-0.0000,0.0026,0.0143,29.6656,976.6973,936.0003,958.0631,1.0000,908,908,1,1,,823,1847,20.2371,left,1,18.2901
1.2760,0.0200,run,-2.0000,2.0000,-0.0114,-0.0000,0.0463,-0.0349,31.3906,971.6474,967.2423,913.2712,1.0000,908,908,1,1,,823,1847,20.0119,left,1,18.6098
1.2961,0.0201,run,-2.0000,2.0000,-0.0115,-0.0000,0.0340,-0.0224,31.7235,964.9537,950.5871,915.8732,1.0000,908,908,1,1,,823,1847,20.1134,left,1,18.9157
1.3297,0.0337,run,-2.0000,2.0000,-0.0118,-0.0000,0.0212,-0.0094,30.3708,949.2226,926.1601,911.5434,1.0000,955,919,1,1,,1847,1847,33.6553,left,1,19.3879
1.3499,0.0202,run,-2.0000,2.0000,-0.0117,-0.0000,0.0155,-0.0037,29.1712,938.1637,911.8892,906.0958,1.0000,955,919,1,1,,1847,1847,20.1759,left,1,19.6574
1.3697,0.0199,run,-2.0000,2.0000,-0.0117,-0.0000,0.0113,0.0004,27.7936,925.6453,897.5156,898.1878,1.0000,955,919,1,1,,1847,1847,19.9378,left,1,19.9110
1.3903,0.0204,run,-2.0000,2.0000,-0.0117,-0.0000,0.0082,0.0035,26.3129,911.1846,882.1438,887.5995,1.0000,955,919,1,1,,1847,1847,20.3842,left,1,20.1578
1.4102,0.0200,run,-2.0000,2.0000,-0.0117,-0.0000,0.0060,0.0057,24.8682,895.4172,866.1375,874.9603,1.0000,955,919,1,1,,1847,1847,19.9761,left,1,20.3881
1.4304,0.0201,run,-2.0000,2.0000,-0.0116,-0.0000,0.0043,0.0073,23.4678,877.9542,848.8715,860.1012,1.0000,955,919,1,1,,1847,1847,20.0808,left,1,20.6086
1.4504,0.0201,run,-2.0000,2.0000,-0.0115,-0.0000,0.0031,0.0083,22.1434,858.8755,830.2819,843.1824,1.0000,955,919,1,1,,1847,1847,20.0834,left,1,20.8185
1.4704,0.0200,run,-2.0000,2.0000,-0.0113,-0.0000,0.0023,0.0091,20.9095,838.8341,810.9154,824.9340,1.0000,955,919,1,1,,1847,1847,20.0414,left,1,21.0180
1.4907,0.0202,run,-2.0000,2.0000,-0.0112,-0.0000,0.0016,0.0095,19.7608,818.6470,791.5150,806.2575,1.0000,955,919,1,1,,1847,1847,20.1872,left,1,21.2093
1.5109,0.0202,run,-2.0000,2.0000,-0.0110,-0.0000,0.0012,0.0098,18.7063,800.0000,773.7031,788.8843,1.0000,955,919,1,1,,1847,1847,20.2400,left,1,21.3919
1.5443,0.0334,run,-2.0000,2.0000,-0.0109,-0.0000,0.0007,0.0102,17.2184,773.7073,748.6272,764.3505,1.0000,778,786,1,1,,1847,1847,33.3752,left,1,21.6698
1.5643,0.0200,run,-2.0000,2.0000,-0.0106,-0.0000,0.0005,0.0101,16.4114,759.5290,735.3166,750.9186,1.0000,778,786,1,1,,1847,1847,20.0357,left,1,21.8286
1.5843,0.0200,run,-2.0000,2.0000,-0.0105,-0.0000,0.0004,0.0101,15.6845,746.9504,723.4461,739.0856,1.0000,778,786,1,1,,1847,1847,20.0467,left,1,21.9800
1.6043,0.0200,run,-1.0000,1.0000,-0.0052,-0.0000,0.0595,-0.0543,17.0626,735.9801,760.9162,676.9189,1.0000,778,786,1,1,,1847,1847,20.0450,left,1,22.1241
1.6248,0.0204,run,-1.0000,1.0000,-0.0051,-0.0000,0.0427,-0.0375,17.3918,726.4947,738.1450,680.0609,1.0000,778,786,1,1,,1847,1847,20.3621,left,1,22.2634
1.6448,0.0200,run,-1.0000,1.0000,-0.0051,-0.0000,0.0308,-0.0256,17.0774,718.7642,721.5243,681.8492,1.0000,778,786,1,1,,1847,1847,20.0453,left,1,22.3940
1.6651,0.0202,run,-1.0000,1.0000,-0.0051,-0.0000,0.0221,-0.0170,16.3839,712.6032,709.3769,683.0617,1.0000,778,786,1,1,,1847,1847,20.2130,left,1,22.5194
1.6850,0.0200,run,-1.0000,1.0000,-0.0051,-0.0000,0.0159,-0.0109,15.5060,708.1133,701.0025,684.2121,1.0000,778,786,1,1,,1847,1847,19.9580,left,1,22.6372
1.7050,0.0201,run,-1.0000,1.0000,-0.0051,-0.0000,0.0114,-0.0064,14.5426,705.2093,695.6080,685.7254,1.0000,778,786,1,1,,1847,1847,20.0712,left,1,22.7501
1.7252,0.0202,run,-1.0000,1.0000,-0.0051,-0.0000,0.0082,-0.0031,13.5646,703.9193,692.7895,687.9199,1.0000,778,786,1,1,,1847,1847,20.2271,left,1,22.8584
1.7482,0.0229,run,-1.0000,1.0000,-0.0051,-0.0000,0.0057,-0.0006,12.5102,704.5579,692.5080,691.5873,1.0000,697,688,1,1,,1847,1847,22.9122,left,1,22.9745
1.7682,0.0201,run,-1.0000,1.0000,-0.0051,-0.0000,0.0041,0.0010,11.6519,706.7289,694.2801,695.8739,1.0000,697,688,1,1,,1847,1847,20.0721,left,1,23.0712
1.7883,0.0200,run,-1.0000,1.0000,-0.0051,-0.0000,0.0029,0.0022,10.8722,710.5034,697.9179,701.3445,1.0000,697,688,1,1,,1847,1847,20.0422,left,1,23.1633
1.8084,0.0201,run,-2.0000,2.0000,-0.0104,-0.0000,-0.0618,0.0722,13.5106,715.9076,646.5461,758.2478,1.0000,697,688,1,1,,1847,1847,20.1077,left,1,23.2512
